ROW_ID,good_bad_flag,bank_name_clients,DurApproval Groups,AgeAtTimeofLoan Groups 2_25thPctile,DemoCreditRating,termdays,employment_status_clients_Risk,employment_status_clients_reference_only,level_of_education_clients_Risk,level_of_education_clients_reference_only,referral,bank_account_type_recode,loanamount Groups,approveddate,creationdate,DurApproval,loanamount,totaldue,Interestrate,birthdate,AgeAtTimeofLoan,longitude_gps,latitude_gps,customerid,systemloanid,bank_account_type,employment_status_clients_Risk 2,level_of_education_clients 2,Validation,termdays 2,loannumber
97,Good,GT Bank,Low - 60.17,32 - 36,9,30,High,Unknown,High,,No,Savings,Norm,23:41.0,23:33.0,60.13333333,10000,13000,365,00:00.0,32,3.4204889,6.4293619,8a858e0159f57d2c0159f981d9044ac8,301811049,Savings,3,3,Training,Norm,1
98,Good,Access Bank,61.13 - High,28 - 32,9,15,High,Unemployed,High,,Yes,Savings,Norm,29:52.0,28:38.0,61.23333333,10000,11500,365,00:00.0,29,7.409596,9.0911591,8a858e025ab3a6c2015ab74cfa5c4431,301835301,Savings,3,3,Validation,Short,1
99,Good,First Bank,Low - 60.17,28 - 32,2,30,Med,Self-Employed,Low,Graduate,No,Savings,Norm,53:18.0,53:09.0,60.15,10000,13000,365,00:00.0,30,7.0369062,4.8261434,8a858e0256b781d80156b8f2d33c4f27,301692328,Savings,2,1,Training,Norm,1
100,Good,UBA,Low - 60.17,28 - 32,3,15,High,Unemployed,Low,Graduate,No,Other,Norm,50:41.0,50:32.0,60.15,10000,11500,365,00:00.0,30,7.0658478,4.8196957,8a858e0256b781d80156bb503f2d71d7,301692724,Other,3,1,Test,Short,1
101,Good,UBA,Low - 60.17,36 - High,3,15,Low,Permanent,High,,No,Other,Norm,48:06.0,47:56.0,60.16666667,10000,11500,365,00:00.0,39,3.1839732,6.4763655,8a858e0256b781d80156bd70d9d21225,301693649,Other,1,3,Validation,Short,1
102,Good,GT Bank,Low - 60.17,28 - 32,6,30,Med,Self-Employed,High,,No,Other,Norm,40:44.0,40:35.0,60.15,10000,13000,365,00:00.0,29,5.7606924,5.5462823,8a858e0256b781d80156be0f99322ae6,301693850,Other,2,3,Validation,Norm,1
103,Bad,Skye Bank,Low - 60.17,Low - 28,2,30,Med,Self-Employed,Low,Graduate,No,Other,Norm,23:26.0,23:17.0,60.15,10000,13000,365,00:00.0,21,5.6009552,6.2333216,8a858e0256b781d80156c0e6c47c75e9,301773134,Other,2,1,Training,Norm,1
104,Good,FCMB,60.17 - 60.23,28 - 32,3,15,Low,Permanent,High,,No,Other,Norm,48:12.0,47:59.0,60.21666667,10000,11500,365,00:00.0,28,4.8338633,7.0627433,8a858e0256b781d80156c09f1e585c2f,301708737,Other,1,3,Validation,Short,1
105,Bad,UBA,Low - 60.17,32 - 36,4,15,Med,Self-Employed,Med,Secondary,No,Other,Norm,30:26.0,30:17.0,60.15,10000,11500,365,00:00.0,36,7.0086866,4.7544069,8a858e0256b781d80156c1a32a2f3369,301694727,Other,2,2,Test,Short,1
106,Good,Diamond Bank,60.17 - 60.23,32 - 36,6,15,Med,Self-Employed,High,,No,Other,Norm,58:07.0,57:56.0,60.18333333,10000,11500,365,00:00.0,33,2.7486303,6.6405991,8a858e0256b781d80156c6df35664c92,301696453,Other,2,3,Test,Short,1
107,Good,GT Bank,Low - 60.17,Low - 28,9,15,High,Student,High,,No,Other,Norm,17:33.0,17:23.0,60.16666667,10000,11500,365,00:00.0,26,6.6276272,6.1673517,8a858e0256b781d80156c65a6ffb2709,301696170,Other,3,3,Validation,Short,1
108,Bad,GT Bank,60.17 - 60.23,36 - High,3,15,Low,Permanent,High,,No,Other,Norm,01:00.0,00:49.0,60.18333333,10000,11500,365,00:00.0,40,3.3399435,6.4964831,8a858e0256b781d80156c166816621f9,301799468,Other,1,3,Test,Short,1
109,Good,Zenith Bank,60.23 - 61.13,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,55:46.0,55:29.0,60.28333333,10000,11500,365,00:00.0,25,3.4009933,6.4443617,8a858e0256b781d80156cba3c23c4467,301824041,Savings,1,3,Validation,Short,1
110,Good,Diamond Bank,Low - 60.17,36 - High,2,30,Med,Self-Employed,Low,Graduate,No,Other,Norm,12:51.0,12:42.0,60.15,10000,13000,365,00:00.0,49,3.3045909,6.503161,8a858e0256b781d80156d77deb7222b8,301699435,Other,2,1,Training,Norm,1
111,Good,GT Bank,60.17 - 60.23,32 - 36,4,15,Med,Self-Employed,Med,Secondary,No,Other,Norm,50:21.0,50:07.0,60.23333333,10000,11500,365,00:00.0,33,3.3413629,6.5618182,8a858e0256b781d80156dfc0073a1c17,301702701,Other,2,2,Training,Short,1
112,Bad,GT Bank,60.17 - 60.23,36 - High,4,15,Med,Self-Employed,Med,Secondary,No,Other,Norm,00:49.0,00:37.0,60.2,10000,11500,365,00:00.0,37,8.3232966,4.9612435,8a858e02578f616401579484a4963345,301745640,Other,2,2,Training,Short,1
113,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,32:19.0,32:04.0,60.25,10000,13000,365,00:00.0,49,3.4272992,6.4348088,8a858e035a187786015a18af59052988,301811872,Savings,1,3,Test,Norm,1
114,Good,Access Bank,60.17 - 60.23,32 - 36,6,30,Med,Self-Employed,High,,No,Other,Norm,12:16.0,12:04.0,60.2,10000,13000,365,00:00.0,34,7.0725051,8.9361342,8a858e035693e0290156a22d652127a2,301691554,Other,2,3,Validation,Norm,1
115,Good,First Bank,Low - 60.17,Low - 28,3,15,High,Student,Low,Graduate,No,Other,Norm,46:44.0,46:35.0,60.15,10000,11500,365,00:00.0,23,7.5296319,6.4263965,8a858e035693e0290156a30b341d7026,301687323,Other,3,1,Training,Short,1
116,Good,Access Bank,Low - 60.17,36 - High,6,15,Med,Self-Employed,High,,No,Savings,Norm,01:12.0,01:02.0,60.16666667,10000,11500,365,00:00.0,37,7.456973,10.4504331,8a858e035693e0290156a25513ae35a6,301687263,Savings,2,3,Test,Short,1
117,Good,GT Bank,Low - 60.17,36 - High,3,15,Low,Permanent,High,,No,Other,Norm,00:30.0,00:21.0,60.15,10000,11500,365,00:00.0,55,3.3560565,7.1874492,8a858e035693e0290156b6bd3b483170,301695792,Other,1,3,Validation,Short,1
118,Good,GT Bank,Low - 60.17,Low - 28,4,30,Med,Self-Employed,Med,Secondary,No,Savings,Norm,43:35.0,43:26.0,60.15,10000,13000,365,00:00.0,25,-0.117477,5.6137514,8a858e035693e02901569ae180f14f8b,301685195,Savings,2,2,Test,Norm,1
119,Good,GT Bank,Low - 60.17,36 - High,6,15,Med,Self-Employed,High,,No,Savings,Norm,58:59.0,58:49.0,60.16666667,10000,11500,365,00:00.0,41,3.3837746,6.5821275,8a858e035693e02901569ce8a75e0880,301685615,Savings,2,3,Test,Short,1
120,Good,UBA,60.23 - 61.13,28 - 32,3,15,Low,Permanent,High,,No,Other,Norm,47:28.0,47:12.0,60.26666667,10000,11500,365,00:00.0,31,3.5628598,6.4550562,8a858e035693e02901569d043ad712d8,301759617,Other,1,3,Validation,Short,1
121,Good,Access Bank,Low - 60.17,36 - High,2,15,Med,Self-Employed,Low,Graduate,No,Savings,Norm,06:58.0,06:49.0,60.15,10000,11500,365,00:00.0,36,7.3825294,10.4619949,8a858e035693e02901569484c15f3bf1,301683663,Savings,2,1,Training,Short,1
122,Good,First Bank,Low - 60.17,36 - High,2,30,Med,Self-Employed,Low,Graduate,No,Other,Norm,26:53.0,26:43.0,60.16666667,10000,13000,365,00:00.0,52,3.3419228,7.1289625,8a858e035693e02901569504a7cd4a8f,301683792,Other,2,1,Validation,Norm,1
123,Good,GT Bank,Low - 60.17,36 - High,6,15,Med,Self-Employed,High,,No,Other,Norm,53:55.0,53:46.0,60.15,10000,11500,365,00:00.0,38,3.357834,6.544882,8a858e035693e029015695208c6b4c61,301683810,Other,2,3,Training,Short,1
124,Bad,UBA,Low - 60.17,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,21:09.0,21:00.0,60.15,10000,11500,365,00:00.0,32,7.917136667,5.023743333,8a858e035693e02901569984732a33ea,301684823,Savings,1,3,Validation,Short,1
125,Bad,GT Bank,60.17 - 60.23,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,30:45.0,30:31.0,60.23333333,10000,13000,365,00:00.0,37,3.3300698,6.4595756,8a858e045b495c30015b4a974c224cf4,301860057,Savings,1,3,Training,Norm,1
126,Good,GT Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,59:52.0,59:33.0,60.31666667,10000,13000,365,00:00.0,42,3.2953077,6.7081212,8a858e045b495c30015b4bd1bd395aad,301860124,Savings,1,3,Training,Norm,1
127,Good,GT Bank,Low - 60.17,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,01:58.0,01:48.0,60.16666667,10000,11500,365,00:00.0,34,3.328249,7.1478018,8a858e045b495c30015b4f8417aa61c4,301860880,Savings,1,3,Training,Short,1
128,Good,GT Bank,Low - 60.17,Low - 28,9,30,High,Unknown,High,,No,Savings,Norm,30:34.0,30:24.0,60.16666667,10000,13000,365,00:00.0,21,3.4615233,6.4344378,8a858e045b495c30015b49b40d522144,301862863,Savings,3,3,Training,Norm,1
129,Good,First Bank,60.17 - 60.23,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,59:21.0,59:09.0,60.2,10000,11500,365,00:00.0,34,4.8048475,6.3548195,8a858e045b495c30015b497a0e1d0e09,301859830,Savings,1,3,Test,Short,1
130,Good,Access Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,33:21.0,32:52.0,60.48333333,10000,13000,365,00:00.0,32,3.36751,6.5585783,8a858e045b495c30015b54075ab043e5,301861801,Savings,1,3,Validation,Norm,1
131,Good,GT Bank,61.13 - High,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,58:20.0,57:11.0,61.15,10000,11500,365,00:00.0,31,3.5545435,6.4574847,8a858e045cd5b1d6015cd5e4a7971699,301949615,Savings,1,3,Test,Short,1
132,Bad,Access Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,00:39.0,59:31.0,61.13333333,10000,13000,365,00:00.0,32,7.4602796,9.0065501,8a858e045cd5b1d6015cd6da7b3b4bf2,301950390,Savings,1,3,Validation,Norm,1
133,Bad,First Bank,Low - 60.17,36 - High,3,30,Low,Permanent,High,,Yes,Savings,Norm,05:10.0,05:02.0,60.13333333,10000,13000,365,00:00.0,41,3.8920083,7.4083333,8a858e045cd5b1d6015cdac5a9fe38be,301954488,Savings,1,3,Training,Norm,1
134,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,05:20.0,04:12.0,61.13333333,10000,13000,365,00:00.0,38,7.5105667,6.4173765,8a858e045cd5b1d6015cdb5446b34af8,301957737,Savings,1,3,Training,Norm,1
135,Good,First Bank,Low - 60.17,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,17:14.0,17:07.0,60.11666667,10000,11500,365,00:00.0,33,7.7070584,11.0741226,8a858e045cd5b1d6015cdf06e4dc7e71,301963936,Savings,1,3,Validation,Short,1
136,Bad,UBA,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,Yes,Savings,Norm,19:35.0,18:27.0,61.13333333,10000,13000,365,00:00.0,34,4.5371415,7.7659524,8a858e045cd5b1d6015cdfdd2d7b1310,301955268,Savings,1,3,Training,Norm,1
137,Good,First Bank,61.13 - High,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,56:32.0,55:23.0,61.15,10000,13000,365,00:00.0,29,3.4573084,6.4362871,8a858e045cd5b1d6015ce3fef2ef0ee4,301952194,Savings,1,3,Test,Norm,1
138,Good,GT Bank,60.23 - 61.13,36 - High,9,30,High,Unknown,High,,Yes,Savings,Norm,52:57.0,51:49.0,61.13333333,10000,13000,365,00:00.0,36,7.3754605,8.9544368,8a858e045cd5b1d6015ce4c1eb434643,301952455,Savings,3,3,Validation,Norm,1
139,Good,Keystone Bank,60.23 - 61.13,36 - High,3,15,Low,Permanent,High,,Yes,Savings,Norm,41:26.0,40:18.0,61.13333333,10000,11500,365,00:00.0,39,3.422685,6.4437749,8a858e045cd5b1d6015ce34aae8e63ed,301951974,Savings,1,3,Test,Short,1
140,Good,First Bank,Low - 60.17,28 - 32,9,15,High,Unknown,High,,No,Savings,Norm,06:54.0,06:44.0,60.16666667,10000,11500,365,00:00.0,30,3.2406074,6.6607579,8a858e045cd5b1d6015ce47a16742d68,301956577,Savings,3,3,Test,Short,1
141,Bad,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,06:17.0,05:09.0,61.13333333,10000,13000,365,00:00.0,42,7.3545254,8.9651347,8a858e045cd5b1d6015ce403694c1191,301953275,Savings,1,3,Training,Norm,1
142,Good,UBA,60.17 - 60.23,36 - High,9,30,High,Unknown,High,,No,Savings,Norm,41:48.0,41:36.0,60.2,10000,13000,365,00:00.0,44,3.8123833,7.3976417,8a858e0458c1f4620158d00068ba7049,301769681,Savings,3,3,Training,Norm,1
143,Bad,Access Bank,Low - 60.17,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,05:23.0,05:14.0,60.15,10000,13000,365,00:00.0,24,3.9092595,7.4432612,8a858e0458d4ac3d0158dd57e64e736c,301772931,Savings,1,3,Validation,Norm,1
144,Good,UBA,Low - 60.17,36 - High,9,30,High,Unknown,High,,No,Savings,Norm,29:47.0,29:39.0,60.13333333,10000,13000,365,00:00.0,44,7.4907184,5.518951,8a858e0458d4ac3d0158deee57f14d0e,301785786,Savings,3,3,Test,Norm,1
145,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,58:23.0,58:06.0,60.28333333,10000,13000,365,00:00.0,38,7.3672083,10.5884817,8a858e0458d4ac3d0158e7fee4351588,301822944,Savings,1,3,Training,Norm,1
146,Good,GT Bank,Low - 60.17,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,56:26.0,56:16.0,60.16666667,10000,13000,365,00:00.0,30,3.2641776,6.6099142,8a858e055ac84a51015ac9a10d857523,301841616,Savings,1,3,Training,Norm,1
147,Good,Diamond Bank,60.17 - 60.23,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,22:58.0,22:45.0,60.21666667,10000,11500,365,00:00.0,35,3.4189516,6.4276896,8a858e055ac84a51015ac944e21e6883,301844966,Savings,1,3,Validation,Short,1
148,Good,GT Bank,60.23 - 61.13,Low - 28,9,15,High,Unknown,High,,Yes,Savings,Norm,45:01.0,43:53.0,61.13333333,10000,11500,365,00:00.0,27,7.5861802,9.0146061,8a858e055d0d9bd3015d0dcfc6bd1b1f,301963622,Savings,3,3,Training,Short,1
149,Good,Access Bank,61.13 - High,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,01:22.0,00:11.0,61.18333333,10000,13000,365,00:00.0,27,6.9918949,4.8726409,8a858e065ccb8bc0015ccbf7b21c1875,301946906,Savings,1,3,Training,Norm,1
150,Good,Zenith Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,58:06.0,56:58.0,61.13333333,10000,13000,365,00:00.0,33,3.4617967,6.42786,8a858e065ccb8bc0015ccc9d8c2532cb,301947302,Savings,1,3,Test,Norm,1
151,Bad,Access Bank,60.23 - 61.13,32 - 36,9,15,High,Unknown,High,,No,Savings,Norm,22:05.0,20:57.0,61.13333333,10000,11500,365,00:00.0,35,6.204584,6.245407,8a858e065ccb8bc0015ccca62cf83466,301947096,Savings,3,3,Training,Short,1
152,Bad,GT Bank,61.13 - High,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,32:13.0,31:04.0,61.15,10000,13000,365,00:00.0,42,4.84996,7.1090767,8a858e065ccb8bc0015cce72dd475bfc,301947280,Savings,1,3,Test,Norm,1
153,Good,Fidelity Bank,60.17 - 60.23,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,00:58.0,00:45.0,60.21666667,10000,11500,365,00:00.0,27,7.3557845,9.003295,8a858e0758715ccc0158716bbc9704d7,301761923,Savings,1,3,Training,Short,1
154,Good,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,10:19.0,09:12.0,61.11666667,10000,13000,365,00:00.0,33,6.7086242,6.2140277,8a858e085ca0b5e8015ca0bacc7e0208,301937044,Savings,1,3,Validation,Norm,1
155,Good,GT Bank,61.13 - High,36 - High,3,15,Low,Permanent,High,,Yes,Savings,Norm,36:11.0,35:01.0,61.16666667,10000,11500,365,00:00.0,37,3.3693013,6.4491154,8a858e085ca0b5e8015ca0baedb30280,301936988,Savings,1,3,Validation,Short,1
156,Good,Fidelity Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,23:10.0,22:02.0,61.13333333,10000,13000,365,00:00.0,45,7.6388622,9.0007978,8a858e085cc5b826015cc60650982c6c,301945372,Savings,1,3,Test,Norm,1
157,Bad,GT Bank,61.13 - High,28 - 32,9,30,High,Unknown,High,,No,Savings,Norm,42:04.0,40:54.0,61.16666667,10000,13000,365,00:00.0,30,7.4386425,9.0622105,8a858e095aae82b7015aaf6ce0c80432,301834321,Savings,3,3,Validation,Norm,1
158,Good,GT Bank,60.17 - 60.23,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,11:53.0,11:40.0,60.21666667,10000,11500,365,00:00.0,28,3.2594445,6.5570112,8a858e095c59b91b015c5e5cea3719bc,301922882,Savings,1,3,Training,Short,1
159,Good,GT Bank,Low - 60.17,32 - 36,9,30,High,Unknown,High,,No,Savings,Norm,19:41.0,19:31.0,60.16666667,10000,13000,365,00:00.0,34,4.5642283,8.459555,8a858e1a5bce88e5015bced034b62745,301888533,Savings,3,3,Training,Norm,1
160,Good,UBA,60.17 - 60.23,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,39:23.0,39:11.0,60.2,10000,13000,365,00:00.0,33,7.4443892,10.4649699,8a858e1a5bd8a6ae015bd8fee0f624a8,301891329,Savings,1,3,Training,Norm,1
161,Bad,Diamond Bank,60.17 - 60.23,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,38:37.0,38:23.0,60.23333333,10000,13000,365,00:00.0,34,3.3270902,6.5426432,8a858e1a59cbf7460159d0335d9a6a03,301800694,Savings,1,3,Test,Norm,1
162,Good,Access Bank,60.17 - 60.23,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,54:16.0,54:05.0,60.18333333,10000,13000,365,00:00.0,24,3.3913378,6.5304565,8a858e1b59fa11590159fa2239010639,301809389,Savings,1,3,Test,Norm,1
163,Bad,Sterling Bank,Low - 60.17,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,58:18.0,58:11.0,60.11666667,10000,11500,365,00:00.0,29,3.3976564,7.177822,8a858e1c5bab1191015baca490325254,301918315,Savings,1,3,Training,Short,1
164,Good,FCMB,Low - 60.17,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,47:17.0,47:09.0,60.13333333,10000,13000,365,00:00.0,39,7.2104513,8.885381,8a858e1c5bab1191015bae9d16cc1cf6,301886793,Savings,1,3,Validation,Norm,1
165,Good,Skye Bank,Low - 60.17,32 - 36,4,15,Med,Self-Employed,Med,Secondary,No,Other,Norm,13:14.0,13:05.0,60.15,10000,11500,365,00:00.0,32,3.5108375,6.6159321,8a858e1c56dfea870156e1cca79f084d,301701398,Other,2,2,Training,Short,1
166,Bad,Zenith Bank,60.17 - 60.23,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,37:28.0,37:15.0,60.21666667,10000,11500,365,00:00.0,33,3.9225779,7.4142169,8a858e1c56dfea870156ebe73f462f80,301760015,Savings,1,3,Validation,Short,1
167,Bad,UBA,60.17 - 60.23,Low - 28,9,30,High,Student,High,,No,Savings,Norm,02:12.0,02:01.0,60.18333333,10000,13000,365,00:00.0,21,6.9856483,4.7952117,8a858e1c56dfea870156f52d5ff70e20,301728709,Savings,3,3,Training,Norm,1
168,Good,FCMB,60.23 - 61.13,32 - 36,1,30,Low,Permanent,Low,Graduate,No,Savings,Norm,45:56.0,45:39.0,60.28333333,10000,13000,365,00:00.0,33,3.9254564,7.3422948,8a858e1c56dfea870156f57a826a1207,301705239,Savings,1,1,Training,Norm,1
169,Bad,UBA,60.17 - 60.23,28 - 32,9,30,High,Unknown,High,,No,Savings,Norm,08:22.0,08:11.0,60.18333333,10000,13000,365,00:00.0,29,7.0053893,4.9033645,8a858e1d5ad28479015ad309602c6027,301966831,Savings,3,3,Test,Norm,1
170,Good,First Bank,60.23 - 61.13,36 - High,9,30,High,Unknown,High,,No,Savings,Norm,25:31.0,24:23.0,61.13333333,10000,13000,365,00:00.0,51,11.3448923,8.9465271,8a858e1d5b2510b2015b2c76fe45726a,301941039,Savings,3,3,Training,Norm,1
171,Good,UBA,60.23 - 61.13,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,21:20.0,20:53.0,60.45,10000,13000,365,00:00.0,27,3.27245,6.5592536,8a858e1d5b2510b2015b2ec1e9541f3c,301852464,Savings,1,3,Test,Norm,1
172,Bad,GT Bank,60.23 - 61.13,28 - 32,9,30,High,Unknown,High,,No,Savings,Norm,50:28.0,50:09.0,60.31666667,10000,13000,365,00:00.0,31,3.5969317,6.5117336,8a858e1d5b2510b2015b28ffe3882faa,301854385,Savings,3,3,Training,Norm,1
173,Bad,GT Bank,60.23 - 61.13,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,43:27.0,43:12.0,60.25,10000,13000,365,00:00.0,23,3.6540193,6.473818,8a858e1d5b2510b2015b284ba968098f,301851634,Savings,1,3,Test,Norm,1
174,Good,Zenith Bank,60.17 - 60.23,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,04:58.0,04:45.0,60.21666667,10000,13000,365,00:00.0,25,3.2924769,6.4738709,8a858e1d5b2510b2015b300034ae4eef,301862536,Savings,1,3,Validation,Norm,1
175,Bad,First Bank,60.17 - 60.23,Low - 28,9,30,High,Unknown,High,,Yes,Savings,Norm,23:32.0,23:21.0,60.18333333,10000,13000,365,00:00.0,27,3.3768003,6.4898933,8a858e1d5c5a460c015c5a51775a0613,301922228,Savings,3,3,Test,Norm,1
176,Good,GT Bank,60.23 - 61.13,36 - High,3,15,Low,Permanent,High,,No,Savings,Norm,06:06.0,05:45.0,60.35,10000,11500,365,00:00.0,37,4.6122767,8.5216567,8a858e1d5c5a460c015c5a7896251633,301922636,Savings,1,3,Training,Short,1
177,Good,GT Bank,Low - 60.17,36 - High,3,30,Low,Permanent,High,,Yes,Savings,Norm,10:27.0,10:18.0,60.15,10000,13000,365,00:00.0,41,3.3321234,7.1359255,8a858e1d5cd58f9e015cd5be41721a4e,301976787,Savings,1,3,Validation,Norm,1
178,Good,Access Bank,60.23 - 61.13,Low - 28,3,15,Low,Permanent,High,,Yes,Savings,Norm,44:38.0,43:30.0,61.13333333,10000,11500,365,00:00.0,26,4.5545448,8.5524512,8a858e1d5cd58f9e015cd8c747ad7d06,301950033,Savings,1,3,Validation,Short,1
179,Good,GT Bank,61.13 - High,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,31:45.0,30:36.0,61.15,10000,13000,365,00:00.0,30,6.6944585,6.2164891,8a858e1d5cd58f9e015cd91cdee408ca,301979597,Savings,1,3,Training,Norm,1
180,Bad,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,09:16.0,08:08.0,61.13333333,10000,11500,365,00:00.0,29,3.3656492,6.4404437,8a858e1d5cd58f9e015cd912f8830794,301950122,Savings,1,3,Validation,Short,1
181,Good,First Bank,60.23 - 61.13,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,28:52.0,27:44.0,61.13333333,10000,13000,365,00:00.0,31,94.6767649,55.3115991,8a858e1d5cd58f9e015cdfe7c50d380b,301951647,Savings,1,3,Test,Norm,1
182,Good,Access Bank,Low - 60.17,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,37:23.0,37:15.0,60.13333333,10000,11500,365,00:00.0,30,3.282301,6.6077815,8a858e1d5cd58f9e015ce4d0e49950d5,301973834,Savings,1,3,Test,Short,1
183,Good,UBA,60.23 - 61.13,28 - 32,9,30,High,Unknown,High,,No,Savings,Norm,03:16.0,02:08.0,61.13333333,10000,13000,365,00:00.0,31,6.692518,6.1958371,8a858e1d5cd58f9e015ce559ea09786b,301953029,Savings,3,3,Validation,Norm,1
184,Good,Diamond Bank,60.23 - 61.13,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,32:57.0,31:50.0,61.11666667,10000,11500,365,00:00.0,35,3.3182795,6.6862199,8a858e1d5cd58f9e015ce610e19f13f4,301952777,Savings,1,3,Test,Short,1
185,Bad,Stanbic IBTC,60.23 - 61.13,32 - 36,9,15,High,Unknown,High,,No,Savings,Norm,13:32.0,12:24.0,61.13333333,10000,11500,365,00:00.0,33,3.3029506,6.6297912,8a858e1d5cd58f9e015ceaef264365a0,301953894,Savings,3,3,Validation,Short,1
186,Good,Access Bank,61.13 - High,32 - 36,9,15,High,Unemployed,High,,No,Savings,Norm,39:27.0,38:17.0,61.16666667,10000,11500,365,00:00.0,33,3.2858723,6.5824439,8a858e1d5cd58f9e015ceda4bdb63673,301954751,Savings,3,3,Validation,Short,1
187,Bad,GT Bank,60.23 - 61.13,32 - 36,9,15,High,Unknown,High,,No,Savings,Norm,32:30.0,31:22.0,61.13333333,10000,11500,365,00:00.0,32,4.5220062,7.8296432,8a858e1d5cd58f9e015ceda385bb359d,301954430,Savings,3,3,Test,Short,1
188,Good,Fidelity Bank,Low - 60.17,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,23:09.0,22:59.0,60.16666667,10000,13000,365,00:00.0,42,3.8729717,7.3131517,8a858e1e5b1fc4ad015b1fc9fd66028a,301853551,Savings,1,3,Test,Norm,1
189,Bad,GT Bank,60.17 - 60.23,36 - High,3,15,Low,Permanent,High,,No,Savings,Norm,40:40.0,40:27.0,60.21666667,10000,11500,365,00:00.0,53,3.2855669,6.6081703,8a858e1e5b1fc4ad015b1ff96614226a,301881736,Savings,1,3,Test,Short,1
190,Good,First Bank,Low - 60.17,36 - High,1,30,Low,Permanent,Low,Graduate,No,Other,Norm,16:21.0,16:14.0,60.11666667,10000,13000,365,00:00.0,37,7.0665687,4.8565217,8a858e1e54e2aa5a0154e2e87bf317e5,301624202,Other,1,1,Training,Norm,1
191,Good,Sterling Bank,Low - 60.17,28 - 32,6,30,Med,Self-Employed,High,,No,Savings,Norm,25:33.0,25:26.0,60.11666667,5000,6500,365,00:00.0,29,3.3616175,6.5331441,8a858e1e54e2aa5a0154e7e0494068e1,301624750,Savings,2,3,Training,Norm,1
192,Bad,EcoBank,Low - 60.17,36 - High,1,30,Low,Permanent,Low,Graduate,No,Savings,Norm,15:22.0,15:15.0,60.11666667,10000,13000,365,00:00.0,38,3.5164694,6.6687616,8a858e1e54e2aa5a0154e31e842130b6,301624285,Savings,1,1,Training,Norm,1
193,Good,GT Bank,Low - 60.17,Low - 28,1,30,Low,Permanent,Low,Graduate,No,Other,Norm,25:53.0,25:45.0,60.13333333,10000,13000,365,00:00.0,27,7.4723423,9.0299974,8a858e1e54e2aa5a0154e43dd98e059d,301624996,Other,1,1,Training,Norm,1
194,Bad,First Bank,Low - 60.17,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,51:45.0,51:37.0,60.13333333,10000,11500,365,00:00.0,35,3.297195,6.5334087,8a858e1e54e2aa5a0154e303c246237b,301856452,Savings,1,3,Training,Short,1
