row_id,good_bad_flag,bank_name_clients,approval_duration_group,age_at_loan_25th_pctile,credit_rating,termdays,employment_status_risk,level_of_education_risk,referral,bank_account_type_recode,loanamount_group,approval_duration,loanamount,totaldue,Interestrate,age_at_loan,longitude_gps,latitude_gps,bank_account_type,validation
174,Good,Zenith Bank,60.17 - 60.23,Low - 28,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,25,3.2924769,6.4738709,Savings,Validation
175,Bad,First Bank,60.17 - 60.23,Low - 28,9,30,High,High,Yes,Savings,Norm,60.18333333,10000,13000,365,27,3.3768003,6.4898933,Savings,Test
176,Good,GT Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.35,10000,11500,365,37,4.6122767,8.5216567,Savings,Training
177,Good,GT Bank,Low - 60.17,36 - High,3,30,Low,High,Yes,Savings,Norm,60.15,10000,13000,365,41,3.3321234,7.1359255,Savings,Validation
178,Good,Access Bank,60.23 - 61.13,Low - 28,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,26,4.5545448,8.5524512,Savings,Validation
179,Good,GT Bank,61.13 - High,28 - 32,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,30,6.6944585,6.2164891,Savings,Training
180,Bad,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,29,3.3656492,6.4404437,Savings,Validation
181,Good,First Bank,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,31,94.6767649,55.3115991,Savings,Test
182,Good,Access Bank,Low - 60.17,28 - 32,3,15,Low,High,No,Savings,Norm,60.13333333,10000,11500,365,30,3.282301,6.6077815,Savings,Test
183,Good,UBA,60.23 - 61.13,28 - 32,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,31,6.692518,6.1958371,Savings,Validation
184,Good,Diamond Bank,60.23 - 61.13,32 - 36,3,15,Low,High,No,Savings,Norm,61.11666667,10000,11500,365,35,3.3182795,6.6862199,Savings,Test
185,Bad,Stanbic IBTC,60.23 - 61.13,32 - 36,9,15,High,High,No,Savings,Norm,61.13333333,10000,11500,365,33,3.3029506,6.6297912,Savings,Validation
186,Good,Access Bank,61.13 - High,32 - 36,9,15,High,High,No,Savings,Norm,61.16666667,10000,11500,365,33,3.2858723,6.5824439,Savings,Validation
187,Bad,GT Bank,60.23 - 61.13,32 - 36,9,15,High,High,No,Savings,Norm,61.13333333,10000,11500,365,32,4.5220062,7.8296432,Savings,Test
188,Good,Fidelity Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.16666667,10000,13000,365,42,3.8729717,7.3131517,Savings,Test
189,Bad,GT Bank,60.17 - 60.23,36 - High,3,15,Low,High,No,Savings,Norm,60.21666667,10000,11500,365,53,3.2855669,6.6081703,Savings,Test
190,Good,First Bank,Low - 60.17,36 - High,1,30,Low,Low,No,Other,Norm,60.11666667,10000,13000,365,37,7.0665687,4.8565217,Other,Training
191,Good,Sterling Bank,Low - 60.17,28 - 32,6,30,Med,High,No,Savings,Norm,60.11666667,5000,6500,365,29,3.3616175,6.5331441,Savings,Training
192,Bad,EcoBank,Low - 60.17,36 - High,1,30,Low,Low,No,Savings,Norm,60.11666667,10000,13000,365,38,3.5164694,6.6687616,Savings,Training
193,Good,GT Bank,Low - 60.17,Low - 28,1,30,Low,Low,No,Other,Norm,60.13333333,10000,13000,365,27,7.4723423,9.0299974,Other,Training
194,Bad,First Bank,Low - 60.17,32 - 36,3,15,Low,High,No,Savings,Norm,60.13333333,10000,11500,365,35,3.297195,6.5334087,Savings,Training
195,Good,GT Bank,60.23 - 61.13,Low - 28,4,30,Med,Med,No,Other,Norm,60.25,10000,13000,365,27,3.3695966,6.5299358,Other,Test
196,Good,GT Bank,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,29,7.469311,9.0274759,Savings,Training
197,Good,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.31666667,10000,11500,365,29,3.0800054,6.5164638,Savings,Test
198,Good,UBA,60.17 - 60.23,36 - High,3,15,High,Low,No,Savings,Norm,60.21666667,10000,11500,365,38,3.3270871,6.6285026,Savings,Training
199,Bad,GT Bank,Low - 60.17,Low - 28,9,30,High,High,No,Savings,Norm,60.16666667,10000,13000,365,26,3.3836108,6.5926307,Savings,Validation
200,Good,Stanbic IBTC,61.13 - High,32 - 36,3,15,Low,High,Yes,Savings,Norm,109.0833333,10000,11500,365,35,3.379166,6.6194277,Savings,Test
201,Bad,Access Bank,61.13 - High,Low - 28,9,30,High,High,No,Savings,Norm,61.16666667,10000,13000,365,22,3.2534281,6.5121219,Savings,Training
202,Good,GT Bank,60.23 - 61.13,28 - 32,3,30,Low,High,Yes,Savings,Norm,61.13333333,10000,13000,365,32,3.3831598,6.6290094,Savings,Test
203,Good,EcoBank,60.17 - 60.23,Low - 28,3,15,Low,High,No,Savings,Norm,60.23333333,10000,11500,365,25,7.3133492,9.1550501,Savings,Validation
204,Good,GT Bank,60.17 - 60.23,Low - 28,1,30,Low,Low,No,Savings,Norm,60.21666667,10000,13000,365,28,3.2789541,6.6458291,Savings,Validation
205,Bad,GT Bank,60.17 - 60.23,Low - 28,9,30,High,High,No,Savings,Norm,60.18333333,10000,13000,365,27,3.373377,6.5881948,Savings,Test
206,Good,Stanbic IBTC,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,60.4,10000,13000,365,26,3.340938,6.5974092,Savings,Validation
207,Bad,GT Bank,60.23 - 61.13,28 - 32,9,15,High,High,No,Savings,Norm,60.25,10000,11500,365,31,3.3771577,6.6248323,Savings,Training
208,Good,Access Bank,Low - 60.17,32 - 36,9,15,High,High,No,Savings,Norm,60.11666667,10000,11500,365,34,3.4905008,6.6224465,Savings,Validation
209,Bad,Access Bank,Low - 60.17,32 - 36,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,36,3.3262112,6.6348355,Savings,Test
210,Good,First Bank,Low - 60.17,Low - 28,3,30,Low,High,No,Other,Norm,60.11666667,10000,13000,365,28,3.8844632,7.3994877,Other,Validation
211,Good,Fidelity Bank,Low - 60.17,32 - 36,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,36,5.7580338,5.5474235,Savings,Training
212,Good,GT Bank,Low - 60.17,Low - 28,3,30,Low,High,No,Savings,Norm,60.13333333,10000,13000,365,27,3.57922,7.9863467,Savings,Training
213,Good,UBA,60.23 - 61.13,Low - 28,9,15,High,High,Yes,Savings,Norm,60.3,10000,11500,365,27,3.3982718,6.4489034,Savings,Training
214,Bad,Skye Bank,60.17 - 60.23,28 - 32,3,15,Low,High,No,Savings,Norm,60.18333333,10000,11500,365,30,3.3762125,6.5255643,Savings,Validation
215,Good,GT Bank,Low - 60.17,32 - 36,9,15,High,High,No,Savings,Norm,60.11666667,10000,11500,365,34,3.319964,6.6671957,Savings,Validation
216,Bad,Diamond Bank,60.23 - 61.13,36 - High,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,36,3.3894469,6.5947509,Savings,Validation
217,Good,Zenith Bank,Low - 60.17,36 - High,3,15,Low,High,No,Other,Norm,60.16666667,10000,11500,365,39,3.3271381,6.495763,Other,Validation
218,Good,Diamond Bank,Low - 60.17,28 - 32,1,15,Low,Low,No,Other,Norm,60.11666667,10000,11500,365,30,3.6178069,6.8183735,Other,Training
219,Good,Heritage Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Other,Norm,60.3,10000,13000,365,42,3.4086944,6.4269995,Other,Training
220,Good,First Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Other,Norm,60.23333333,10000,13000,365,28,3.9368801,6.8388343,Other,Validation
221,Good,GT Bank,Low - 60.17,32 - 36,9,30,High,High,No,Savings,Norm,60.13333333,10000,13000,365,36,3.3823659,6.5387607,Savings,Training
222,Good,Wema Bank,61.13 - High,36 - High,3,15,Low,High,No,Savings,Norm,61.15,10000,11500,365,37,3.8237879,7.3820442,Savings,Training
223,Bad,Sterling Bank,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,61.11666667,10000,13000,365,25,3.2877592,7.1772516,Savings,Test
224,Good,GT Bank,Low - 60.17,28 - 32,1,15,Low,Low,No,Savings,Norm,60.15,10000,11500,365,30,4.6052306,8.4832407,Savings,Validation
225,Good,Diamond Bank,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,60.26666667,10000,13000,365,24,3.2949932,6.6353847,Savings,Test
226,Good,GT Bank,60.17 - 60.23,28 - 32,9,30,High,High,No,Other,Norm,60.21666667,10000,13000,365,30,3.92971,7.3976684,Other,Training
227,Good,Diamond Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.28333333,10000,11500,365,41,3.7284355,6.4761952,Savings,Test
228,Good,UBA,61.13 - High,36 - High,3,30,Low,High,Yes,Savings,Norm,72.61666667,10000,13000,365,44,3.3331999,6.5773593,Savings,Training
229,Good,First Bank,61.13 - High,Low - 28,3,15,Low,High,Yes,Savings,Norm,61.15,10000,11500,365,25,3.3472352,6.4568867,Savings,Training
230,Good,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,28,3.3317517,6.5511483,Savings,Training
231,Good,UBA,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,28,3.4274473,6.4291349,Savings,Test
232,Good,GT Bank,61.13 - High,28 - 32,3,15,Low,High,No,Other,Norm,61.18333333,10000,11500,365,31,3.4444526,6.4228731,Other,Training
233,Bad,First Bank,60.17 - 60.23,28 - 32,3,15,Low,High,No,Savings,Norm,60.21666667,5000,5750,365,30,3.3362157,6.492549,Savings,Validation
234,Good,Access Bank,Low - 60.17,32 - 36,6,15,Med,High,No,Savings,Norm,60.13333333,10000,11500,365,32,3.418543,6.442652,Savings,Test
235,Good,GT Bank,60.17 - 60.23,Low - 28,9,30,High,High,No,Savings,Norm,60.2,10000,13000,365,22,5.628345,6.4071383,Savings,Training
236,Good,UBA,60.17 - 60.23,32 - 36,3,30,Low,High,No,Other,Norm,60.21666667,10000,13000,365,33,4.643582,8.5476324,Other,Training
237,Good,GT Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,37,9.3397369,11.6928368,Savings,Validation
238,Good,Diamond Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,41,4.2392632,8.1362462,Savings,Training
239,Good,Fidelity Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,31,6.785373,6.1538848,Savings,Training
240,Bad,Diamond Bank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,33,5.1688517,7.1977567,Savings,Test
241,Good,GT Bank,61.13 - High,36 - High,3,15,Low,High,No,Savings,Norm,61.15,10000,11500,365,49,3.2366194,6.7091439,Savings,Validation
242,Good,First Bank,Low - 60.17,Low - 28,3,30,Low,High,No,Savings,Norm,60.13333333,10000,13000,365,26,7.0736933,6.2252666,Savings,Training
243,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.11666667,10000,13000,365,41,3.3724461,6.6094302,Savings,Validation
244,Good,GT Bank,60.17 - 60.23,32 - 36,3,15,Low,High,No,Savings,Norm,60.18333333,10000,11500,365,36,3.083137,6.5011327,Savings,Test
245,Good,First Bank,60.23 - 61.13,Low - 28,3,15,Low,High,No,Savings,Norm,60.31666667,10000,11500,365,25,3.382375,6.52736,Savings,Test
246,Good,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,High,Yes,Savings,Norm,61.13333333,10000,13000,365,33,3.5663844,6.470378,Savings,Training
247,Good,GT Bank,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,60.36666667,10000,13000,365,30,3.3920645,6.5083683,Savings,Test
248,Good,First Bank,60.17 - 60.23,28 - 32,3,15,Low,High,No,Savings,Norm,60.23333333,10000,11500,365,31,3.2789685,6.5507949,Savings,Test
249,Bad,EcoBank,Low - 60.17,36 - High,3,15,Low,High,No,Savings,Norm,60.13333333,10000,11500,365,42,5.2000837,7.2375484,Savings,Test
250,Good,GT Bank,60.23 - 61.13,32 - 36,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,34,8.5647352,11.9775901,Savings,Training
251,Good,Access Bank,61.13 - High,28 - 32,3,30,Low,High,Yes,Savings,Norm,61.15,10000,13000,365,30,3.321422,7.1299539,Savings,Test
252,Good,Access Bank,61.13 - High,32 - 36,3,30,Low,High,Yes,Savings,Norm,61.18333333,10000,13000,365,33,7.3660052,9.1460831,Savings,Training
253,Good,EcoBank,Low - 60.17,32 - 36,3,30,Low,High,No,Savings,Norm,60.13333333,10000,13000,365,35,7.9117961,5.0372535,Savings,Training
254,Bad,Fidelity Bank,61.13 - High,32 - 36,3,15,Low,High,No,Savings,Norm,61.16666667,10000,11500,365,34,3.2606527,6.6993137,Savings,Test
255,Bad,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,43,3.5241083,6.6827217,Savings,Training
256,Good,GT Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,37,4.6120462,8.475389,Savings,Test
257,Good,GT Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,47,3.3708567,6.5375846,Savings,Training
258,Good,Diamond Bank,61.13 - High,32 - 36,3,30,Low,High,No,Savings,Norm,61.16666667,10000,13000,365,36,3.2940814,6.6315824,Savings,Test
259,Good,GT Bank,Low - 60.17,36 - High,3,15,Low,High,No,Savings,Norm,60.16666667,10000,11500,365,38,3.3233103,6.4636935,Savings,Training
260,Good,UBA,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,31,5.1971885,7.208444,Savings,Test
261,Good,First Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.65,10000,11500,365,32,7.266803,5.5161928,Savings,Validation
262,Bad,Zenith Bank,Low - 60.17,28 - 32,3,15,Low,High,No,Savings,Norm,60.16666667,10000,11500,365,28,3.384101,6.4839326,Savings,Training
263,Good,UBA,60.23 - 61.13,32 - 36,9,15,High,High,Yes,Savings,Norm,61.13333333,10000,11500,365,33,3.2642226,6.6165615,Savings,Training
264,Good,Sterling Bank,61.13 - High,36 - High,9,15,High,High,No,Savings,Norm,106.5333333,10000,11500,365,42,3.3233267,6.6352717,Savings,Test
265,Good,Diamond Bank,60.17 - 60.23,28 - 32,3,15,Low,High,No,Savings,Norm,60.23333333,10000,11500,365,31,3.3874869,6.4600275,Savings,Test
266,Good,Access Bank,Low - 60.17,32 - 36,3,15,Low,High,No,Savings,Norm,60.11666667,10000,11500,365,33,3.8735138,7.3447282,Savings,Validation
267,Good,Diamond Bank,Low - 60.17,36 - High,3,15,Low,High,No,Savings,Norm,60.11666667,10000,11500,365,48,6.7378896,6.1938305,Savings,Training
268,Good,First Bank,Low - 60.17,Low - 28,9,15,High,High,No,Savings,Norm,60.15,10000,11500,365,23,7.0855167,8.3891633,Savings,Validation
269,Bad,Access Bank,60.17 - 60.23,36 - High,3,15,Low,High,No,Savings,Norm,60.2,10000,11500,365,36,7.9326872,5.0349671,Savings,Training
270,Good,Stanbic IBTC,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,60.28333333,10000,13000,365,31,3.3119815,6.6346052,Savings,Training
271,Good,Keystone Bank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,34,6.3571467,4.953465,Savings,Test
272,Good,Access Bank,Low - 60.17,36 - High,3,15,Low,High,No,Savings,Norm,60.16666667,10000,11500,365,48,3.3409016,6.4672043,Savings,Test
273,Bad,GT Bank,60.17 - 60.23,Low - 28,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,24,8.8020085,6.6583682,Savings,Training
274,Good,UBA,61.13 - High,32 - 36,3,30,Low,High,No,Savings,Norm,61.15,10000,11500,182.5,32,3.9704655,6.5858269,Savings,Training
275,Good,Stanbic IBTC,60.17 - 60.23,28 - 32,3,15,Low,High,No,Savings,Norm,60.21666667,10000,11500,365,30,3.21171,6.9180192,Savings,Validation
276,Good,Diamond Bank,Low - 60.17,28 - 32,9,15,High,High,No,Savings,Norm,60.13333333,10000,11500,365,29,3.3484849,6.6348512,Savings,Training
277,Good,Sterling Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Other,Norm,60.26666667,10000,13000,365,32,3.3103867,6.5003767,Current,Training
278,Bad,Access Bank,60.17 - 60.23,28 - 32,3,30,Low,High,Yes,Savings,Norm,60.2,10000,13000,365,31,7.4515712,10.4549443,Savings,Validation
279,Good,Fidelity Bank,60.23 - 61.13,28 - 32,9,15,High,High,No,Savings,Norm,60.35,10000,11500,365,30,5.7460998,5.5631737,Savings,Test
280,Bad,Union Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,43,3.9016283,7.4035417,Savings,Training
281,Good,GT Bank,60.17 - 60.23,28 - 32,3,30,Low,High,Yes,Savings,Norm,60.18333333,10000,13000,365,29,3.9384704,6.8283842,Savings,Test
282,Good,Access Bank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,32,3.70037,7.3943183,Savings,Test
283,Good,Access Bank,Low - 60.17,32 - 36,3,30,Low,High,No,Other,Norm,60.13333333,10000,13000,365,35,3.3626771,6.4537352,Current,Test
284,Good,Sterling Bank,Low - 60.17,Low - 28,3,15,Low,High,No,Savings,Norm,60.16666667,10000,11500,365,27,3.3482936,6.5421259,Savings,Test
285,Bad,Zenith Bank,60.17 - 60.23,Low - 28,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,28,3.3472417,6.6405621,Savings,Training
286,Good,GT Bank,61.13 - High,Low - 28,3,30,Low,High,No,Savings,Norm,123.3166667,10000,13000,365,28,3.4993533,6.6378367,Savings,Training
287,Bad,GT Bank,60.17 - 60.23,Low - 28,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,23,3.3156509,6.4635662,Savings,Training
288,Good,Stanbic IBTC,61.13 - High,36 - High,9,15,High,High,No,Savings,Norm,61.18333333,10000,11500,365,36,3.9540217,7.4391983,Savings,Validation
289,Good,Zenith Bank,61.13 - High,28 - 32,3,15,Low,High,Yes,Savings,Norm,86.75,10000,11500,365,31,3.4411905,6.4270613,Savings,Test
290,Good,GT Bank,60.23 - 61.13,36 - High,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,36,3.5516978,6.4491934,Savings,Training
291,Good,Skye Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,42,3.3379693,6.7246877,Savings,Validation
292,Bad,FCMB,61.13 - High,Low - 28,9,30,High,High,No,Savings,Norm,61.15,10000,13000,365,23,8.3355696,5.0262751,Savings,Test
293,Good,GT Bank,60.23 - 61.13,32 - 36,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,34,3.2553767,6.68769,Savings,Training
294,Bad,Access Bank,61.13 - High,28 - 32,3,30,Low,High,Yes,Savings,Norm,61.15,10000,13000,365,32,-92.391699,34.5501035,Savings,Training
295,Good,Zenith Bank,60.23 - 61.13,32 - 36,3,30,Low,High,Yes,Savings,Norm,61.13333333,10000,13000,365,35,3.344965,6.6061828,Savings,Training
296,Bad,Zenith Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,33,3.2948502,6.5944387,Savings,Test
297,Bad,Diamond Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,41,3.3397078,6.5937336,Savings,Training
298,Bad,First Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,52,6.5242494,9.6283896,Savings,Test
299,Good,UBA,Low - 60.17,28 - 32,2,30,Med,Low,No,Other,Norm,60.16666667,10000,13000,365,31,5.773273,5.5322236,Other,Training
300,Bad,First Bank,60.17 - 60.23,36 - High,6,30,Med,High,No,Other,Norm,60.18333333,10000,13000,365,39,8.353798,4.9602419,Other,Test
301,Good,UBA,Low - 60.17,28 - 32,6,15,Med,High,No,Other,Norm,60.15,10000,11500,365,29,2.9895881,6.690035,Other,Training
302,Good,Stanbic IBTC,60.17 - 60.23,Low - 28,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,25,3.3678461,6.5247326,Savings,Training
303,Good,Diamond Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.13333333,10000,13000,365,38,3.8176559,7.3632415,Savings,Test
304,Good,First Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,60.48333333,10000,13000,365,35,3.2648063,6.5762506,Savings,Test
305,Good,GT Bank,60.23 - 61.13,28 - 32,9,15,High,High,No,Savings,Norm,61.11666667,10000,11500,365,32,3.4383217,7.1866583,Savings,Test
306,Good,Zenith Bank,61.13 - High,Low - 28,3,15,Low,High,No,Savings,Norm,61.15,10000,11500,365,27,6.1429231,6.7377853,Savings,Validation
307,Good,Access Bank,Low - 60.17,28 - 32,3,30,High,Low,No,Other,Norm,60.11666667,10000,13000,365,31,5.1508683,7.2906083,Other,Validation
308,Good,UBA,61.13 - High,32 - 36,3,15,Low,High,Yes,Savings,Norm,61.15,10000,11500,365,34,4.7712486,6.5008999,Savings,Validation
309,Good,GT Bank,60.23 - 61.13,36 - High,1,30,Low,Low,No,Savings,Norm,61.13333333,10000,13000,365,41,6.5001441,9.5756007,Savings,Validation
310,Good,First Bank,60.17 - 60.23,28 - 32,1,30,Low,Low,No,Other,Norm,60.23333333,10000,13000,365,32,3.9921402,7.3833221,Other,Test
311,Good,Access Bank,60.17 - 60.23,36 - High,3,15,Low,High,No,Savings,Norm,60.2,10000,11500,365,43,3.3959482,6.4581484,Savings,Training
312,Good,UBA,60.17 - 60.23,32 - 36,3,15,Low,High,No,Savings,Norm,60.2,10000,11500,365,33,13.1637493,11.8532282,Savings,Training
313,Bad,GT Bank,60.17 - 60.23,28 - 32,9,15,High,High,No,Savings,Norm,60.18333333,10000,11500,365,29,3.3676478,6.6021739,Savings,Validation
314,Good,Access Bank,60.17 - 60.23,36 - High,9,15,High,High,No,Savings,Norm,60.18333333,10000,11500,365,42,3.9100154,7.4377675,Savings,Training
315,Good,GT Bank,Low - 60.17,36 - High,3,15,Low,High,No,Savings,Norm,60.16666667,10000,11500,365,38,9.8062114,10.3173965,Savings,Training
316,Good,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,60.25,10000,13000,365,32,3.3331138,6.6369569,Savings,Training
317,Good,Diamond Bank,60.17 - 60.23,Low - 28,3,15,Low,High,No,Savings,Norm,60.23333333,10000,11500,365,27,7.0997716,6.2255574,Savings,Test
318,Good,EcoBank,Low - 60.17,36 - High,9,30,High,High,No,Savings,Norm,60.11666667,10000,13000,365,39,3.3382178,6.5672709,Savings,Test
319,Bad,Zenith Bank,60.23 - 61.13,28 - 32,3,30,Low,High,Yes,Savings,Norm,60.65,10000,13000,365,29,7.4349243,9.0259233,Savings,Validation
320,Bad,Stanbic IBTC,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,28,8.3327217,4.9587243,Savings,Training
321,Good,Zenith Bank,61.13 - High,28 - 32,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,28,7.4146467,9.1131544,Savings,Training
322,Good,Stanbic IBTC,Low - 60.17,36 - High,3,15,Low,High,Yes,Savings,Norm,60.15,10000,11500,365,42,3.3651865,6.5036714,Savings,Validation
323,Good,EcoBank,60.23 - 61.13,36 - High,9,15,High,High,Yes,Savings,Norm,61.11666667,10000,11500,365,38,3.3729167,6.5354983,Savings,Training
324,Good,First Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,28,7.4284433,8.9920483,Savings,Training
325,Good,Access Bank,61.13 - High,36 - High,3,15,Low,High,Yes,Savings,Norm,61.15,10000,11500,365,39,8.5094601,8.5095298,Savings,Training
326,Good,GT Bank,Low - 60.17,28 - 32,9,15,High,High,Yes,Savings,Norm,60.16666667,10000,11500,365,30,3.2705574,6.4611679,Savings,Validation
327,Bad,EcoBank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.16666667,10000,13000,365,36,4.5822726,7.7397348,Savings,Validation
328,Bad,Fidelity Bank,Low - 60.17,28 - 32,3,30,Low,High,No,Savings,Norm,60.15,10000,13000,365,29,3.3806236,6.5351889,Savings,Validation
329,Good,GT Bank,61.13 - High,36 - High,9,30,High,High,Yes,Savings,Norm,61.23333333,10000,13000,365,44,3.3981118,7.1416558,Savings,Test
330,Bad,GT Bank,Low - 60.17,28 - 32,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,28,3.2214453,6.5325645,Savings,Validation
331,Good,UBA,Low - 60.17,28 - 32,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,30,3.3617247,6.5103095,Savings,Training
