row_id,good_bad_flag,pct_ontime,total_ontime,max_active_of_loans,max_approval_duration,bank_name_clients,max_age_at_loan,avg_age_at_loan,employment_status,bank_account_type,total_referrals,avg_num_of_loans,total_num_of_loans,total_approval_duration,mean_approval_duration,max_interest_rate,mean_interest_rate,mean_referrals,max_churn_flag,mean_churn_flag,loannumber,loanamount,totaldue,termdays,longitude,latitude,validation
146,Bad,0,0,2,1.018888889,GT Bank,32,32.3,Permanent,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,0,0,2,10000,13000,30,7.0483318,4.8340691,Training
147,Good,50,1,2,1.018888889,Skye Bank,38,37.7,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,0.5,2,10000,13000,30,3.9918867,6.6207717,Test
148,Good,50,1,2,1.018611111,GT Bank,44,43.7,Unknown,Savings,2,1.5,3,2.020277778,1.010138889,365,365,1,1,0.5,2,10000,13000,30,3.319219,6.5286039,Training
149,Good,100,2,2,3.083055556,UBA,37,36.9,Permanent,Savings,2,1.5,3,4.084444444,2.042222222,365,365,1,1,1,2,10000,13000,30,7.5650036,8.9166446,Test
150,Good,100,2,2,1.210277778,Diamond Bank,39,39.3,Permanent,Savings,2,1.5,3,2.215833333,1.107916667,365,365,1,1,1,2,10000,13000,30,7.2496093,8.9665187,Training
151,Bad,50,1,2,1.019166667,GT Bank,33,33.2,Unknown,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,0.5,2,10000,13000,30,3.3566824,6.6403087,Test
152,Good,100,2,2,1.018888889,GT Bank,27,26.5,Permanent,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,1,2,10000,11500,15,3.5391317,6.6969433,Validation
153,Good,100,2,2,1.001944444,First Bank,32,31.7,Permanent,Savings,2,1.5,3,2.003888889,1.001944444,365,365,1,1,1,2,10000,11500,15,3.2427249,6.7076543,Test
154,Good,100,2,2,1.001944444,GT Bank,30,30.3,Permanent,Savings,0,1.5,3,2.003611111,1.001805556,365,365,0,1,1,2,10000,13000,30,3.7446198,6.4587892,Training
155,Good,50,1,2,1.019166667,EcoBank,33,33.1,Permanent,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,1,0.5,2,10000,11500,15,6.68484,6.219925,Validation
156,Good,100,2,2,1.019166667,GT Bank,37,36.6,Permanent,Savings,0,1.5,3,2.021388889,1.010694444,365,304.1666667,0,1,1,2,10000,11000,15,3.3919558,6.5675276,Training
157,Good,50,1,2,1.018888889,GT Bank,40,40.3,Unknown,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,0.5,2,10000,11500,15,3.3230626,6.6631537,Test
158,Good,100,2,2,1.019166667,GT Bank,29,28.8,Permanent,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,1,2,10000,13000,30,8.47611,11.9745783,Test
159,Good,50,1,2,1.020277778,Diamond Bank,32,32.2,Unknown,Savings,0,1.5,3,2.0225,1.01125,365,365,0,1,0.5,2,10000,11500,15,3.2506626,6.5493604,Test
160,Good,100,2,2,1.001944444,GT Bank,28,28.2,Permanent,Savings,0,1.5,3,2.003888889,1.001944444,365,365,0,1,1,2,10000,13000,30,4.5641452,8.4678303,Validation
161,Good,100,2,2,1.002222222,Zenith Bank,36,36.4,Permanent,Savings,0,1.5,3,2.003888889,1.001944444,365,365,0,1,1,2,10000,13000,30,7.4906022,9.05488,Training
162,Bad,0,0,2,1.019166667,UBA,37,37.1,Permanent,Savings,2,1.5,3,2.021111111,1.010555556,365,365,1,0,0,2,10000,13000,30,3.3424652,6.6302003,Training
163,Good,100,2,2,1.018611111,GT Bank,35,35,Unknown,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,1,1,2,10000,13000,30,6.7328413,7.8058752,Validation
164,Good,100,2,2,1.018888889,Stanbic IBTC,30,30.3,Permanent,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,1,2,10000,13000,30,7.3582392,8.9856285,Validation
165,Good,100,2,2,1.018888889,Access Bank,45,45.1,Unknown,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,13000,30,5.6056821,6.3072516,Training
166,Good,50,1,2,1.002222222,Access Bank,22,22.2,Permanent,Savings,0,1.5,3,2.004444444,1.002222222,365,365,0,1,0.5,2,10000,13000,30,3.9326406,7.4041474,Validation
167,Good,50,1,2,1.003888889,FCMB,23,23.3,Permanent,Savings,0,1.5,3,2.005555556,1.002777778,365,365,0,1,0.5,2,10000,11500,15,5.6534226,5.9092631,Test
168,Good,50,1,2,1.018611111,FCMB,40,40.1,Unknown,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,0.5,2,10000,13000,30,6.7346848,7.7758712,Test
169,Bad,50,1,2,1.004722222,GT Bank,34,33.9,Permanent,Savings,0,1.5,3,2.006666667,1.003333333,365,365,0,1,0.5,2,10000,13000,30,3.8649437,7.364631,Training
170,Good,100,2,2,1.018611111,GT Bank,24,23.7,Student,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,11500,15,6.5241424,9.6492004,Test
171,Good,100,2,2,1.003333333,Fidelity Bank,39,39,Unknown,Savings,0,1.5,3,2.005,1.0025,365,365,0,1,1,2,10000,13000,30,3.2780108,6.6121573,Validation
172,Good,50,1,2,1.003611111,First Bank,41,40.9,Unknown,Savings,0,1.5,3,2.005,1.0025,365,365,0,1,0.5,2,10000,13000,30,8.3305756,4.9354937,Validation
173,Good,100,2,2,1.019166667,Diamond Bank,32,32.1,Unknown,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,1,2,10000,13000,30,3.9558094,7.5280448,Test
174,Good,100,2,2,1.019444444,EcoBank,34,34.1,Permanent,Savings,0,1.5,3,2.021388889,1.010694444,365,365,0,1,1,2,10000,13000,30,7.1233193,4.8834997,Training
175,Good,100,2,2,1.018888889,GT Bank,42,41.6,Unknown,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,13000,30,3.9478074,7.4249515,Validation
176,Good,100,2,2,1.018888889,GT Bank,32,31.5,Permanent,Savings,0,1.5,3,2.021388889,1.010694444,365,365,0,1,1,2,10000,11500,15,7.4683637,9.0590862,Validation
177,Good,100,2,2,1.003611111,First Bank,28,27.6,Permanent,Savings,2,1.5,3,2.005,1.0025,365,365,1,1,1,2,10000,13000,30,3.1668276,6.4643533,Validation
178,Good,100,2,2,1.001944444,GT Bank,32,32.4,Permanent,Savings,0,1.5,3,2.003611111,1.001805556,365,365,0,1,1,2,10000,13000,30,3.568884,6.4679286,Validation
179,Bad,0,0,2,1.018888889,Sterling Bank,31,31.4,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,0,0,2,10000,13000,30,3.3255983,7.1194033,Test
180,Good,50,1,2,1.003888889,Stanbic IBTC,43,43.5,Permanent,Other,0,1.5,3,2.005833333,1.002916667,365,365,0,1,0.5,2,10000,11500,15,3.3365305,6.4250421,Training
181,Good,100,2,2,1.0025,Access Bank,33,32.6,Permanent,Savings,0,1.5,3,2.004444444,1.002222222,365,365,0,1,1,2,10000,11500,15,7.4917332,9.0522089,Validation
182,Good,100,2,2,1.018888889,GT Bank,31,31.3,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,13000,30,3.870087,7.3797041,Test
183,Bad,0,0,2,1.019166667,Zenith Bank,33,32.5,Permanent,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,0,0,2,10000,11500,15,3.9068869,7.4985616,Training
184,Good,100,2,2,1.020277778,GT Bank,42,42.2,Permanent,Savings,2,1.5,3,2.022777778,1.011388889,365,365,1,1,1,2,10000,11500,15,7.4319846,10.5241379,Test
185,Good,100,2,2,1.02,Zenith Bank,34,34.3,Permanent,Savings,0,1.5,3,2.0225,1.01125,365,365,0,1,1,2,10000,11500,15,3.3245374,6.5794988,Training
186,Good,100,2,2,1.018888889,First Bank,25,25.3,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,13000,30,3.2456347,6.5937024,Validation
187,Good,100,2,2,1.003333333,Skye Bank,26,26.3,Permanent,Savings,0,1.5,3,2.005277778,1.002638889,365,365,0,1,1,2,10000,11500,15,3.3424486,6.5932182,Training
188,Good,100,2,2,1.018888889,GT Bank,34,33.6,Permanent,Savings,0,1.5,3,2.02,1.01,365,365,0,1,1,2,10000,13000,30,8.5635866,12.0198888,Validation
189,Bad,0,0,2,1.002222222,First Bank,31,30.7,Unknown,Savings,0,1.5,3,2.004166667,1.002083333,365,365,0,0,0,2,10000,13000,30,3.3224209,6.685203,Training
190,Good,100,2,2,1.019166667,Zenith Bank,30,29.8,Permanent,Savings,2,1.5,3,2.020277778,1.010138889,365,365,1,1,1,2,10000,13000,30,3.8770953,7.4266477,Test
191,Good,100,2,2,1.018888889,GT Bank,31,31.1,Unknown,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,11500,15,3.3855015,6.4583626,Validation
192,Bad,0,0,2,1.018888889,GT Bank,23,23.2,Permanent,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,0,0,2,10000,13000,30,3.4598648,6.8175035,Training
193,Bad,0,0,2,1.019166667,GT Bank,37,37,Permanent,Savings,2,1.5,3,2.021111111,1.010555556,365,365,1,0,0,2,10000,11500,15,4.5896892,8.4421829,Test
194,Good,50,1,2,1.002222222,Zenith Bank,33,33,Permanent,Savings,0,1.5,3,2.003888889,1.001944444,365,365,0,1,0.5,2,10000,11500,15,7.4855975,8.9986317,Validation
195,Good,50,1,2,1.018611111,GT Bank,34,33.6,Permanent,Savings,2,1.5,3,2.020277778,1.010138889,365,365,1,1,0.5,2,10000,13000,30,3.3590923,6.6156848,Training
196,Good,100,2,2,1.019166667,First Bank,52,52.1,Unknown,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,1,2,10000,11500,15,3.1727935,6.6832653,Training
197,Bad,0,0,2,1.018888889,GT Bank,38,38.3,Unknown,Savings,2,1.5,3,2.020555556,1.010277778,365,365,1,0,0,2,10000,11500,15,3.3023867,6.56869,Training
198,Good,100,2,2,1.018888889,Diamond Bank,28,28,ContractRetiredUnemployed,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,1,1,2,10000,13000,30,7.5011585,8.9852322,Training
199,Good,100,2,2,1.543333333,GT Bank,24,24.2,Permanent,Savings,0,1.5,3,2.545,1.2725,365,365,0,1,1,2,10000,13000,30,3.3880267,6.5244783,Training
200,Good,100,2,2,1.019166667,Zenith Bank,34,34.3,Permanent,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,1,1,2,10000,13000,30,8.733875,5.9654683,Test
201,Good,50,1,2,1.019444444,First Bank,33,33,Permanent,Savings,2,1.5,3,2.021388889,1.010694444,365,365,1,1,0.5,2,10000,13000,30,3.311641,7.1489922,Test
202,Good,100,2,2,1.019166667,First Bank,33,32.8,Permanent,Savings,2,1.5,3,2.020555556,1.010277778,365,365,1,1,1,2,10000,13000,30,3.6608979,6.8351599,Test
203,Good,100,2,2,1.018888889,GT Bank,35,34.6,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,11500,15,3.1823975,6.6520318,Training
204,Good,100,2,2,1.019166667,Access Bank,33,32.7,Permanent,Savings,2,1.5,3,2.021388889,1.010694444,365,365,1,1,1,2,10000,13000,30,3.2401178,6.5849905,Training
205,Bad,50,1,2,1.019444444,Stanbic IBTC,35,34.8,Permanent,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,0.5,2,10000,13000,30,7.3582507,8.9998157,Training
206,Good,100,2,2,1.003611111,GT Bank,37,36.7,Unknown,Savings,0,1.5,3,2.005555556,1.002777778,365,365,0,1,1,2,10000,11500,15,3.410251,6.4491564,Training
207,Bad,0,0,2,1.003055556,Diamond Bank,23,22.7,Permanent,Savings,0,1.5,3,2.005,1.0025,365,365,0,0,0,2,10000,13000,30,7.0642505,6.2236508,Validation
208,Good,50,1,2,1.018888889,First Bank,31,31.2,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,0.5,2,10000,13000,30,5.7977119,5.5001108,Validation
209,Bad,0,0,2,1.018888889,GT Bank,37,36.9,Permanent,Savings,2,1.5,3,2.020555556,1.010277778,365,365,1,0,0,2,10000,13000,30,3.3264478,6.4423614,Training
210,Good,100,2,2,1.018888889,Fidelity Bank,22,22.4,Student,Savings,0,1.5,3,2.03,1.015,365,365,0,1,1,2,10000,13000,30,8.5586083,7.7251103,Validation
211,Good,100,2,2,1.018888889,UBA,26,25.5,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,11500,15,3.3285217,6.663395,Training
212,Good,100,2,2,1.019444444,FCMB,38,38.1,Permanent,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,1,2,10000,13000,30,3.2443778,6.4665283,Test
213,Good,100,2,2,1.018611111,Access Bank,37,37.2,Unknown,Savings,0,1.5,3,2.020277778,1.010138889,365,365,0,1,1,2,10000,11500,15,3.8738377,7.3558679,Test
214,Good,100,2,2,1.019166667,GT Bank,23,23.2,Student,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,13000,30,3.3853502,6.5508067,Validation
215,Bad,0,0,2,1.018611111,GT Bank,27,26.8,Unknown,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,0,0,2,10000,13000,30,3.4226633,6.7129567,Validation
216,Good,100,2,2,1.018888889,UBA,26,25.8,Unknown,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,1,1,2,10000,13000,30,7.4185624,8.9964779,Training
217,Bad,0,0,2,1.003888889,GT Bank,33,33.2,Permanent,Savings,0,1.5,3,2.005277778,1.002638889,365,365,0,0,0,2,10000,13000,30,3.4367713,6.4471613,Training
218,Good,100,2,2,1.003611111,Access Bank,34,34.4,Unknown,Savings,0,1.5,3,2.005555556,1.002777778,365,365,0,1,1,2,10000,13000,30,3.3770088,7.1386478,Training
219,Good,50,1,2,1.018888889,Zenith Bank,33,32.9,ContractRetiredUnemployed,Savings,2,1.5,3,2.021111111,1.010555556,365,365,1,1,0.5,2,10000,13000,30,3.3831772,6.5277565,Training
220,Good,100,2,2,1.018888889,Diamond Bank,34,34.2,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,11500,15,8.8917583,9.9003968,Test
221,Good,100,2,2,1.018888889,GT Bank,29,29.4,Unknown,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,11500,15,5.6080802,6.3999285,Training
222,Bad,50,1,2,1.018888889,GT Bank,31,30.8,Permanent,Savings,2,1.5,3,2.020555556,1.010277778,365,334.5833333,1,1,0.5,2,10000,12500,30,7.3238097,9.1424705,Test
223,Good,100,2,2,1.018888889,First Bank,29,29.5,Permanent,Savings,0,1.5,3,2.021388889,1.010694444,365,365,0,1,1,2,10000,11500,15,4.6035341,8.4834271,Validation
224,Good,100,2,2,1.018888889,GT Bank,31,31.2,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,11500,15,3.5563633,6.4648617,Training
225,Bad,50,1,2,1.002777778,GT Bank,26,26.3,Unknown,Savings,0,1.5,3,2.004722222,1.002361111,365,365,0,1,0.5,2,10000,11500,15,3.2453205,6.4555473,Validation
226,Good,100,2,2,1.019166667,UBA,27,27.3,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,11500,15,6.2344421,7.5522745,Validation
227,Good,100,2,2,1.004166667,UBA,29,28.5,Permanent,Savings,0,1.5,3,2.006111111,1.003055556,365,365,0,1,1,2,10000,11500,15,7.488665,9.02734,Test
228,Good,100,2,2,1.0125,GT Bank,30,30,Permanent,Savings,2,1.5,3,2.015555556,1.007777778,365,365,1,1,1,2,10000,11500,15,4.5583106,7.7868767,Training
229,Good,100,2,2,1.019444444,Access Bank,25,24.9,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,13000,30,6.6995938,6.2204357,Test
230,Good,100,2,2,1.020833333,First Bank,33,33,Permanent,Savings,0,1.5,3,2.022777778,1.011388889,365,365,0,1,1,2,10000,11500,15,3.2814697,6.5568213,Training
231,Good,100,2,2,1.018611111,Zenith Bank,30,30.2,Permanent,Savings,2,1.5,3,2.02,1.01,365,365,1,1,1,2,10000,13000,30,3.3704933,6.5318884,Training
232,Good,100,2,2,1.0025,Access Bank,32,32.2,Permanent,Savings,0,1.5,3,2.004444444,1.002222222,365,365,0,1,1,2,10000,11500,15,3.3918442,6.451964,Test
233,Bad,50,1,2,1.018888889,UBA,31,30.5,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,0.5,2,10000,13000,30,5.650632,6.341564,Test
234,Good,50,1,2,1.018888889,Diamond Bank,36,35.7,Unknown,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,0.5,2,10000,13000,30,3.4222331,6.6932386,Training
235,Good,100,2,2,1.005,GT Bank,25,25.2,Permanent,Savings,0,1.5,3,2.006388889,1.003194444,365,365,0,1,1,2,10000,11500,15,3.3330677,6.627129,Validation
236,Good,50,1,2,1.018888889,GT Bank,45,45.3,Permanent,Savings,0,1.5,3,2.020277778,1.010138889,365,365,0,1,0.5,2,10000,13000,30,3.3645545,6.6348152,Training
237,Good,100,2,2,1.019166667,GT Bank,30,29.7,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,13000,30,3.4828186,6.4343754,Validation
238,Good,50,1,2,1.018888889,GT Bank,39,38.7,Unknown,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,0.5,2,10000,13000,30,4.5796927,8.4590894,Test
239,Good,100,2,2,1.018888889,Zenith Bank,33,33.3,Permanent,Savings,2,1.5,3,2.021111111,1.010555556,365,365,1,1,1,2,10000,13000,30,3.2059653,6.6331944,Validation
240,Good,100,2,2,1.004722222,GT Bank,36,35.5,Permanent,Savings,0,1.5,3,2.006944444,1.003472222,365,365,0,1,1,2,10000,13000,30,3.53783,6.5670819,Validation
241,Good,100,2,2,1.019166667,Access Bank,29,28.9,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,13000,30,3.8485124,7.3684474,Training
242,Good,100,2,2,1.002222222,UBA,33,33.2,Permanent,Savings,0,1.5,3,2.004166667,1.002083333,365,365,0,1,1,2,10000,11500,15,7.9646315,5.0382689,Training
243,Good,50,1,2,1.018888889,UBA,28,28.1,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,0.5,2,10000,13000,30,3.8710384,7.3077655,Training
244,Good,50,1,2,1.005277778,First Bank,28,28.1,Permanent,Savings,2,1.5,3,2.006944444,1.003472222,365,365,1,1,0.5,2,10000,13000,30,5.2304265,7.2338908,Test
245,Good,100,2,2,1.018611111,UBA,34,34.4,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,11500,15,3.3525884,6.5010925,Training
246,Good,100,2,2,1.020277778,Zenith Bank,45,45.1,Unknown,Savings,0,1.5,3,2.040555556,1.020277778,365,365,0,1,1,2,10000,11500,15,7.4930864,8.9722934,Training
247,Bad,0,0,2,1.018888889,GT Bank,25,24.7,Permanent,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,0,0,2,10000,13000,30,3.4465844,7.2166211,Test
248,Good,100,2,2,1.019166667,GT Bank,32,32.1,Unknown,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,13000,30,3.4803249,6.6416799,Test
249,Good,100,2,2,1.002777778,First Bank,24,23.9,Permanent,Savings,0,1.5,3,2.004444444,1.002222222,365,365,0,1,1,2,10000,13000,30,3.4250419,6.4304949,Training
250,Good,50,1,2,1.018888889,GT Bank,25,25.1,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,0.5,2,10000,11500,15,7.3285343,9.1729561,Training
251,Bad,50,1,2,1.018888889,GT Bank,33,32.7,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,0.5,2,10000,13000,30,7.4284583,10.4869633,Training
252,Bad,0,0,2,1.02,Zenith Bank,22,22,Unknown,Savings,2,1.5,3,2.022222222,1.011111111,365,365,1,0,0,2,10000,13000,30,4.5764679,8.4642564,Validation
253,Bad,0,0,2,1.018611111,FCMB,33,32.6,Unknown,Savings,0,1.5,3,2.02,1.01,365,365,0,0,0,2,10000,11500,15,3.3081526,6.5047279,Validation
254,Good,100,2,2,1.018888889,GT Bank,48,47.8,Unknown,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,13000,30,8.8643627,9.8557685,Training
255,Bad,50,1,2,1.004444444,Zenith Bank,40,39.8,Permanent,Savings,0,1.5,3,2.006388889,1.003194444,365,365,0,1,0.5,2,10000,13000,30,3.2249002,6.6882233,Training
256,Good,100,2,2,1.020555556,GT Bank,35,34.7,Permanent,Savings,2,1.5,3,2.022777778,1.011388889,365,365,1,1,1,2,10000,13000,30,4.5435865,7.7824826,Test
257,Good,100,2,2,1.003333333,GT Bank,27,27.4,Permanent,Savings,2,1.5,3,2.005277778,1.002638889,365,365,1,1,1,2,10000,13000,30,7.4327056,10.5001621,Validation
258,Bad,0,0,2,1.002222222,GT Bank,37,37.3,Unknown,Savings,0,1.5,3,2.003888889,1.001944444,365,365,0,0,0,2,10000,11500,15,3.3765275,6.6598527,Test
259,Good,100,2,2,1.019166667,UBA,34,33.8,Unknown,Savings,0,1.5,3,2.022777778,1.011388889,365,365,0,1,1,2,10000,13000,30,5.800065,5.5569582,Test
260,Bad,50,1,2,1.018888889,Zenith Bank,45,45.1,Permanent,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,1,0.5,2,10000,13000,30,3.3551682,6.6997748,Test
261,Good,100,2,2,1.018888889,Access Bank,23,23.3,Unknown,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,13000,30,3.3493936,6.5369288,Validation
262,Good,100,2,2,1.018888889,GT Bank,39,39.5,Permanent,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,1,1,2,10000,13000,30,5.7252383,4.505915,Test
263,Good,100,2,2,1.018888889,Fidelity Bank,32,31.7,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,13000,30,7.4123168,6.8608374,Validation
264,Good,100,2,2,1.018888889,GT Bank,43,42.8,Unknown,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,13000,30,3.3078002,6.6798913,Validation
265,Good,100,2,2,1.472777778,GT Bank,35,35,Unknown,Savings,0,1.5,3,2.475833333,1.237916667,365,365,0,1,1,2,10000,13000,30,3.3504983,6.6590967,Training
266,Good,50,1,2,1.019166667,GT Bank,32,32.5,Permanent,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,0.5,2,10000,11500,15,3.3870229,6.5877342,Test
267,Good,100,2,2,1.018611111,Stanbic IBTC,35,35.4,Permanent,Savings,0,1.5,3,2.020277778,1.010138889,365,365,0,1,1,2,10000,13000,30,11.9474106,9.5464341,Training
268,Good,100,2,2,1.018611111,EcoBank,29,29.1,Permanent,Savings,0,1.5,3,2.020277778,1.010138889,365,365,0,1,1,2,10000,13000,30,5.2199203,7.6360513,Validation
269,Good,100,2,2,1.019166667,Diamond Bank,31,31.3,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,13000,30,3.2876945,6.5919267,Training
270,Good,50,1,2,1.019166667,GT Bank,30,30.1,Permanent,Savings,0,1.5,3,2.021388889,1.010694444,365,365,0,1,0.5,2,10000,13000,30,3.5432242,6.4455196,Test
271,Good,50,1,2,1.018888889,Zenith Bank,28,27.7,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,0.5,2,10000,13000,30,3.338449,6.5981652,Test
272,Good,100,2,2,1.019722222,GT Bank,38,38.1,Permanent,Savings,2,1.5,3,2.022222222,1.011111111,365,365,1,1,1,2,10000,11500,15,3.2825517,6.6946267,Training
273,Good,100,2,2,1.018888889,Heritage Bank,28,27.6,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,13000,30,4.5290944,7.8237463,Test
274,Good,100,2,2,1.019166667,Zenith Bank,35,35.4,Permanent,Savings,0,1.5,3,2.020555556,1.010277778,365,365,0,1,1,2,10000,13000,30,3.3987131,6.7104406,Training
275,Good,100,2,2,1.018888889,UBA,28,28.2,Permanent,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,1,2,10000,13000,30,7.4767951,9.0751951,Validation
276,Good,100,2,2,1.018888889,GT Bank,34,34,Permanent,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,1,1,2,10000,13000,30,3.3843532,6.4540872,Validation
277,Good,50,1,2,1.0025,GT Bank,31,31.3,Permanent,Savings,2,1.5,3,2.004722222,1.002361111,365,334.5833333,1,1,0.5,2,10000,12500,30,7.3244783,8.9381767,Training
278,Bad,0,0,2,1.004722222,UBA,32,32.1,Permanent,Savings,0,1.5,3,2.006388889,1.003194444,365,365,0,0,0,2,10000,13000,30,4.5597517,8.5142394,Training
279,Bad,0,0,2,1.003611111,GT Bank,34,34.2,Permanent,Savings,2,1.5,3,2.005277778,1.002638889,365,365,1,0,0,2,10000,13000,30,3.2943914,6.7186856,Validation
280,Good,50,1,2,1.003888889,GT Bank,25,25.1,Permanent,Savings,2,1.5,3,2.005277778,1.002638889,365,365,1,1,0.5,2,10000,13000,30,4.7253357,7.6454715,Test
281,Bad,50,1,2,1.002222222,UBA,25,24.6,Permanent,Savings,0,1.5,3,2.003611111,1.001805556,365,365,0,1,0.5,2,10000,13000,30,6.9898802,4.8353171,Test
282,Good,100,2,2,1.018888889,UBA,21,21.3,Student,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,1,2,10000,13000,30,3.1941288,6.5054402,Validation
283,Bad,50,1,2,1.018888889,Zenith Bank,32,32.3,Permanent,Savings,0,1.5,3,2.021111111,1.010555556,365,365,0,1,0.5,2,10000,13000,30,3.3286754,6.6658632,Training
284,Bad,0,0,2,1.001944444,Diamond Bank,26,26.3,Permanent,Savings,0,1.5,3,2.003888889,1.001944444,365,365,0,0,0,2,10000,11500,15,3.3724319,6.5762069,Validation
285,Good,100,2,2,1.002222222,FCMB,31,30.9,Permanent,Savings,0,1.5,3,2.004166667,1.002083333,365,365,0,1,1,2,10000,13000,30,3.8678278,7.3554344,Training
286,Good,100,2,2,1.018888889,GT Bank,33,32.6,Permanent,Savings,0,1.5,3,2.020833333,1.010416667,365,365,0,1,1,2,10000,11500,15,3.2254854,6.7320489,Validation
287,Bad,0,0,2,1.001944444,First Bank,31,30.6,Permanent,Savings,0,1.5,3,2.003611111,1.001805556,365,365,0,0,0,2,10000,13000,30,3.3238605,7.1142931,Validation
288,Good,50,1,2,1.019166667,GT Bank,27,27.2,Permanent,Savings,0,1.5,3,2.021666667,1.010833333,365,365,0,1,0.5,2,10000,13000,30,3.5206529,6.4374516,Test
289,Good,100,2,2,1.002222222,Wema Bank,43,42.8,Permanent,Savings,2,1.5,3,2.004166667,1.002083333,365,365,1,1,1,2,10000,11500,15,5.2137299,7.2568122,Validation
290,Bad,0,0,2,1.019166667,UBA,37,36.5,Permanent,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,0,0,2,10000,13000,30,3.2814697,6.5958022,Training
291,Good,50,1,2,1.018611111,Diamond Bank,41,40.8,Permanent,Savings,2,1.5,3,2.020833333,1.010416667,365,365,1,1,0.5,2,10000,13000,30,3.3005564,6.6736695,Training
