customerid,systemloanid,loannumber,approveddate,creationdate,DurApproval,loanamount,totaldue,termdays,termdays 2,Interestrate,referral,good_bad_flag of perf-trainperf,birthdate,AgeAtTimeofLoan,bank_account_type,bank_account_type_recode,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,employment_status_clients_Risk,employment_status_clients_Risk 2,level_of_education_clients,level_of_education_clients_Risk,level_of_education_clients 2,DemoCreditRating,Validation,AgeAtTimeofLoan Groups 2_25thPctile,DurApproval Groups,loanamount Groups
8a858e0059416900015959ea8c801312,301971825,1,2017/07/10 5:06:09.000000 PM,2017/07/10 4:05:01.000000 PM,61.133333333,10000,11500,15,Short,365,No,Bad,1995/03/09 12:00:00.000000 AM,22,Savings,Savings,3.2059219,6.643403,GT Bank,Student,High,3,,High,3,9,Validation,Low - 28,60.23 - 61.13,Norm
8a858e005941690001596c6cde945968,301898405,1,2017/05/10 12:14:49.000000 AM,2017/05/09 11:14:36.000000 PM,60.216666667,10000,11500,15,Short,365,No,Good,1989/07/27 12:00:00.000000 AM,28,Current,Other,4.5767446,7.5185773,Stanbic IBTC,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.17 - 60.23,Norm
8a858e015c58ee6a015c592ed3541c4a,301933364,1,2017/06/10 1:13:44.000000 AM,2017/06/10 12:12:34.000000 AM,61.166666667,10000,11500,15,Short,365,No,Bad,1984/11/09 12:00:00.000000 AM,33,Savings,Savings,3.3583366,6.4346996,First Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,61.13 - High,Norm
8a858e0156b782a10156b8e131824d39,301692434,1,2016/08/23 10:25:48.000000 PM,2016/08/23 9:25:39.000000 PM,60.15,10000,13000,30,Norm,365,No,Good,1989/09/13 12:00:00.000000 AM,27,Other,Other,7.4572617,9.005805,Fidelity Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,Low - 60.17,Norm
8a858e0156b782a10156b96d30cb5b73,301692486,1,2016/08/23 11:06:41.000000 PM,2016/08/23 10:06:31.000000 PM,60.166666667,10000,13000,30,Norm,365,No,Good,1988/06/16 12:00:00.000000 AM,28,Other,Other,7.3880845,9.1210136,Fidelity Bank,Self-Employed,Med,2,,High,3,6,Training,28 - 32,Low - 60.17,Norm
8a858e0156b782a10156bb6e91b8089a,301692766,1,2016/08/24 8:23:45.000000 AM,2016/08/24 7:23:35.000000 AM,60.166666667,10000,13000,30,Norm,365,No,Bad,1984/08/10 12:00:00.000000 AM,32,Savings,Savings,4.5554116667,7.4934116667,GT Bank,Self-Employed,Med,2,Secondary,Med,2,4,Training,32 - 36,Low - 60.17,Norm
8a858e0156b782a10156bbef39622867,301884997,1,2017/04/30 10:10:31.000000 AM,2017/04/30 9:10:16.000000 AM,60.25,10000,11500,15,Short,365,No,Bad,1985/12/27 12:00:00.000000 AM,31,Other,Other,3.5231228,6.4247372,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.23 - 61.13,Norm
8a858e0156b782a10156beb5c215582e,301964027,1,2017/07/04 10:44:54.000000 PM,2017/07/04 9:44:41.000000 PM,60.216666667,10000,11500,15,Short,365,No,Bad,1980/03/12 12:00:00.000000 AM,37,Other,Other,7.3592521,8.9924654,GT Bank,Self-Employed,Med,2,,High,3,6,Training,36 - High,60.17 - 60.23,Norm
8a858e0156b782a10156beec8fb25d41,301694320,1,2016/08/25 8:56:57.000000 AM,2016/08/25 7:56:43.000000 AM,60.233333333,10000,13000,30,Norm,365,No,Good,1989/05/26 12:00:00.000000 AM,27,Other,Other,3.6083256,6.4817141,GT Bank,Self-Employed,Med,2,Graduate,Low,1,2,Test,Low - 28,60.17 - 60.23,Norm
8a858e0156b782a10156c2f83bd248f2,301707411,1,2016/09/06 3:06:57.000000 PM,2016/09/06 2:06:45.000000 PM,60.2,10000,13000,30,Norm,365,No,Good,1994/09/25 12:00:00.000000 AM,22,Other,Other,3.3913437,6.530161,UBA,Permanent,Low,1,,High,3,3,Test,Low - 28,60.17 - 60.23,Norm
8a858e0156b782a10156c72b56162057,301712105,1,2016/09/11 10:27:41.000000 AM,2016/09/11 9:27:29.000000 AM,60.2,10000,11500,15,Short,365,No,Good,1982/01/01 12:00:00.000000 AM,35,Savings,Savings,3.5573894,6.463117,Stanbic IBTC,Self-Employed,Med,2,Primary,High,3,6,Test,32 - 36,60.17 - 60.23,Norm
8a858e0156b782a10156c74e46602d88,301696627,1,2016/08/26 3:47:52.000000 PM,2016/08/26 2:47:41.000000 PM,60.183333333,10000,11500,15,Short,365,No,Bad,1987/06/27 12:00:00.000000 AM,29,Other,Other,7.3980912,6.4349228,Zenith Bank,Student,High,3,Post-Graduate,Low,1,3,Training,28 - 32,60.17 - 60.23,Norm
8a858e0156b782a10156c206b49d04ed,301694893,1,2016/08/25 3:07:39.000000 PM,2016/08/25 2:07:29.000000 PM,60.166666667,10000,13000,30,Norm,365,No,Good,1974/11/04 12:00:00.000000 AM,42,Other,Other,3.3623516,6.5482963,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,Low - 60.17,Norm
8a858e0156b782a10156c6613e7c4b5f,301696190,1,2016/08/26 11:26:22.000000 AM,2016/08/26 10:26:09.000000 AM,60.216666667,10000,11500,15,Short,365,No,Good,1981/11/11 12:00:00.000000 AM,35,Other,Other,3.3567907,6.6217712,GT Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.17 - 60.23,Norm
8a858e0156b782a10156c19772015fcd,301797469,1,2017/01/20 11:37:52.000000 AM,2017/01/20 10:37:38.000000 AM,60.233333333,10000,13000,30,Norm,365,No,Good,1982/01/28 12:00:00.000000 AM,35,Other,Other,7.5749554,9.0251491,GT Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,60.17 - 60.23,Norm
8a858e0156b782a10156d90febe93799,301699713,1,2016/08/30 2:29:55.000000 AM,2016/08/30 1:29:44.000000 AM,60.183333333,10000,11500,15,Short,365,No,Bad,1994/11/18 12:00:00.000000 AM,22,Other,Other,5.6026117,6.3937633,First Bank,Unemployed,High,3,Graduate,Low,1,3,Validation,Low - 28,60.17 - 60.23,Norm
8a858e0156b782a10156d151957b56cc,301698151,1,2016/08/28 2:23:44.000000 PM,2016/08/28 1:23:34.000000 PM,60.166666667,10000,13000,30,Norm,365,No,Good,1989/06/13 12:00:00.000000 AM,27,Other,Other,5.2066062,7.2284074,GT Bank,Self-Employed,Med,2,,High,3,6,Validation,Low - 28,Low - 60.17,Norm
8a858e0156b782a10156d773847c2452,301699443,1,2016/08/29 7:18:43.000000 PM,2016/08/29 6:18:34.000000 PM,60.15,10000,11500,15,Short,365,No,Good,1988/12/20 12:00:00.000000 AM,28,Other,Other,4.1532063,7.6237409,First Bank,Self-Employed,Med,2,,High,3,6,Training,Low - 28,Low - 60.17,Norm
8a858e0156b782a10156dfbdd6a1331c,301774849,1,2016/12/15 9:17:55.000000 PM,2016/12/15 8:17:43.000000 PM,60.2,10000,13000,30,Norm,365,No,Good,1968/03/13 12:00:00.000000 AM,49,Savings,Savings,5.710165,5.5934783,First Bank,Self-Employed,Med,2,,High,3,6,Training,36 - High,60.17 - 60.23,Norm
8a858e0156b782a10156e09c0f90725b,301770230,1,2016/12/06 8:33:45.000000 PM,2016/12/06 7:33:04.000000 PM,60.683333333,10000,13000,30,Norm,365,No,Good,1982/01/23 12:00:00.000000 AM,35,Other,Other,7.430362,10.4847245,Zenith Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,60.23 - 61.13,Norm
8a858e0159f57d2c0159f981d9044ac8,301811049,1,2017/02/06 1:23:41.000000 PM,2017/02/06 12:23:33.000000 PM,60.133333333,10000,13000,30,Norm,365,No,Good,1984/12/23 12:00:00.000000 AM,32,Savings,Savings,3.4204889,6.4293619,GT Bank,Unknown,High,3,,High,3,9,Training,32 - 36,Low - 60.17,Norm
8a858e025ab3a6c2015ab74cfa5c4431,301835301,1,2017/03/10 9:29:52.000000 AM,2017/03/10 8:28:38.000000 AM,61.233333333,10000,11500,15,Short,365,Yes,Good,1988/03/11 12:00:00.000000 AM,29,Savings,Savings,7.409596,9.0911591,Access Bank,Unemployed,High,3,,High,3,9,Validation,28 - 32,61.13 - High,Norm
8a858e0256b781d80156b8f2d33c4f27,301692328,1,2016/08/23 8:53:18.000000 PM,2016/08/23 7:53:09.000000 PM,60.15,10000,13000,30,Norm,365,No,Good,1986/09/24 12:00:00.000000 AM,30,Savings,Savings,7.0369062,4.8261434,First Bank,Self-Employed,Med,2,Graduate,Low,1,2,Training,28 - 32,Low - 60.17,Norm
8a858e0256b781d80156bb503f2d71d7,301692724,1,2016/08/24 7:50:41.000000 AM,2016/08/24 6:50:32.000000 AM,60.15,10000,11500,15,Short,365,No,Good,1986/09/29 12:00:00.000000 AM,30,Other,Other,7.0658478,4.8196957,UBA,Unemployed,High,3,Graduate,Low,1,3,Test,28 - 32,Low - 60.17,Norm
8a858e0256b781d80156bd70d9d21225,301693649,1,2016/08/24 5:48:06.000000 PM,2016/08/24 4:47:56.000000 PM,60.166666667,10000,11500,15,Short,365,No,Good,1977/11/22 12:00:00.000000 AM,39,Other,Other,3.1839732,6.4763655,UBA,Permanent,Low,1,,High,3,3,Validation,36 - High,Low - 60.17,Norm
8a858e0256b781d80156be0f99322ae6,301693850,1,2016/08/24 8:40:44.000000 PM,2016/08/24 7:40:35.000000 PM,60.15,10000,13000,30,Norm,365,No,Good,1987/12/09 12:00:00.000000 AM,29,Other,Other,5.7606924,5.5462823,GT Bank,Self-Employed,Med,2,,High,3,6,Validation,28 - 32,Low - 60.17,Norm
8a858e0256b781d80156c0e6c47c75e9,301773134,1,2016/12/13 4:23:26.000000 PM,2016/12/13 3:23:17.000000 PM,60.15,10000,13000,30,Norm,365,No,Bad,1995/09/17 12:00:00.000000 AM,21,Other,Other,5.6009552,6.2333216,Skye Bank,Self-Employed,Med,2,Graduate,Low,1,2,Training,Low - 28,Low - 60.17,Norm
8a858e0256b781d80156c09f1e585c2f,301708737,1,2016/09/07 8:48:12.000000 PM,2016/09/07 7:47:59.000000 PM,60.216666667,10000,11500,15,Short,365,No,Good,1988/08/13 12:00:00.000000 AM,28,Other,Other,4.8338633,7.0627433,FCMB,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.17 - 60.23,Norm
8a858e0256b781d80156c1a32a2f3369,301694727,1,2016/08/25 1:30:26.000000 PM,2016/08/25 12:30:17.000000 PM,60.15,10000,11500,15,Short,365,No,Bad,1980/11/16 12:00:00.000000 AM,36,Other,Other,7.0086866,4.7544069,UBA,Self-Employed,Med,2,Secondary,Med,2,4,Test,32 - 36,Low - 60.17,Norm
8a858e0256b781d80156c6df35664c92,301696453,1,2016/08/26 1:58:07.000000 PM,2016/08/26 12:57:56.000000 PM,60.183333333,10000,11500,15,Short,365,No,Good,1983/10/12 12:00:00.000000 AM,33,Other,Other,2.7486303,6.6405991,Diamond Bank,Self-Employed,Med,2,,High,3,6,Test,32 - 36,60.17 - 60.23,Norm
8a858e0256b781d80156c65a6ffb2709,301696170,1,2016/08/26 11:17:33.000000 AM,2016/08/26 10:17:23.000000 AM,60.166666667,10000,11500,15,Short,365,No,Good,1990/05/27 12:00:00.000000 AM,26,Other,Other,6.6276272,6.1673517,GT Bank,Student,High,3,,High,3,9,Validation,Low - 28,Low - 60.17,Norm
8a858e0256b781d80156c166816621f9,301799468,1,2017/01/23 2:01:00.000000 PM,2017/01/23 1:00:49.000000 PM,60.183333333,10000,11500,15,Short,365,No,Bad,1977/04/11 12:00:00.000000 AM,40,Other,Other,3.3399435,6.4964831,GT Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.17 - 60.23,Norm
8a858e0256b781d80156cba3c23c4467,301824041,1,2017/02/22 11:55:46.000000 AM,2017/02/22 10:55:29.000000 AM,60.283333333,10000,11500,15,Short,365,No,Good,1991/11/10 12:00:00.000000 AM,25,Savings,Savings,3.4009933,6.4443617,Zenith Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.23 - 61.13,Norm
8a858e0256b781d80156d77deb7222b8,301699435,1,2016/08/29 7:12:51.000000 PM,2016/08/29 6:12:42.000000 PM,60.15,10000,13000,30,Norm,365,No,Good,1967/10/20 12:00:00.000000 AM,49,Other,Other,3.3045909,6.503161,Diamond Bank,Self-Employed,Med,2,Graduate,Low,1,2,Training,36 - High,Low - 60.17,Norm
8a858e0256b781d80156dfc0073a1c17,301702701,1,2016/09/01 11:50:21.000000 PM,2016/09/01 10:50:07.000000 PM,60.233333333,10000,11500,15,Short,365,No,Good,1983/08/07 12:00:00.000000 AM,33,Other,Other,3.3413629,6.5618182,GT Bank,Self-Employed,Med,2,Secondary,Med,2,4,Training,32 - 36,60.17 - 60.23,Norm
8a858e02578f616401579484a4963345,301745640,1,2016/10/17 7:00:49.000000 PM,2016/10/17 6:00:37.000000 PM,60.2,10000,11500,15,Short,365,No,Bad,1979/09/24 12:00:00.000000 AM,37,Other,Other,8.3232966,4.9612435,GT Bank,Self-Employed,Med,2,Secondary,Med,2,4,Training,36 - High,60.17 - 60.23,Norm
8a858e035a187786015a18af59052988,301811872,1,2017/02/07 2:32:19.000000 PM,2017/02/07 1:32:04.000000 PM,60.25,10000,13000,30,Norm,365,No,Good,1968/07/19 12:00:00.000000 AM,49,Savings,Savings,3.4272992,6.4348088,First Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.23 - 61.13,Norm
8a858e035693e0290156a22d652127a2,301691554,1,2016/08/23 11:12:16.000000 AM,2016/08/23 10:12:04.000000 AM,60.2,10000,13000,30,Norm,365,No,Good,1982/08/26 12:00:00.000000 AM,34,Other,Other,7.0725051,8.9361342,Access Bank,Self-Employed,Med,2,,High,3,6,Validation,32 - 36,60.17 - 60.23,Norm
8a858e035693e0290156a30b341d7026,301687323,1,2016/08/19 2:46:44.000000 PM,2016/08/19 1:46:35.000000 PM,60.15,10000,11500,15,Short,365,No,Good,1993/11/19 12:00:00.000000 AM,23,Other,Other,7.5296319,6.4263965,First Bank,Student,High,3,Graduate,Low,1,3,Training,Low - 28,Low - 60.17,Norm
8a858e035693e0290156a25513ae35a6,301687263,1,2016/08/19 2:01:12.000000 PM,2016/08/19 1:01:02.000000 PM,60.166666667,10000,11500,15,Short,365,No,Good,1979/06/12 12:00:00.000000 AM,37,Savings,Savings,7.456973,10.4504331,Access Bank,Self-Employed,Med,2,,High,3,6,Test,36 - High,Low - 60.17,Norm
8a858e035693e0290156b6bd3b483170,301695792,1,2016/08/26 7:00:30.000000 AM,2016/08/26 6:00:21.000000 AM,60.15,10000,11500,15,Short,365,No,Good,1962/02/11 12:00:00.000000 AM,55,Other,Other,3.3560565,7.1874492,GT Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,Low - 60.17,Norm
8a858e035693e02901569ae180f14f8b,301685195,1,2016/08/18 12:43:35.000000 AM,2016/08/17 11:43:26.000000 PM,60.15,10000,13000,30,Norm,365,No,Good,1991/11/14 12:00:00.000000 AM,25,Savings,Savings,-0.117477,5.6137514,GT Bank,Self-Employed,Med,2,Secondary,Med,2,4,Test,Low - 28,Low - 60.17,Norm
8a858e035693e02901569ce8a75e0880,301685615,1,2016/08/18 10:58:59.000000 AM,2016/08/18 9:58:49.000000 AM,60.166666667,10000,11500,15,Short,365,No,Good,1975/07/31 12:00:00.000000 AM,41,Savings,Savings,3.3837746,6.5821275,GT Bank,Self-Employed,Med,2,,High,3,6,Test,36 - High,Low - 60.17,Norm
8a858e035693e02901569d043ad712d8,301759617,1,2016/11/15 3:47:28.000000 PM,2016/11/15 2:47:12.000000 PM,60.266666667,10000,11500,15,Short,365,No,Good,1985/11/11 12:00:00.000000 AM,31,Other,Other,3.5628598,6.4550562,UBA,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.23 - 61.13,Norm
8a858e035693e02901569484c15f3bf1,301683663,1,2016/08/16 7:06:58.000000 PM,2016/08/16 6:06:49.000000 PM,60.15,10000,11500,15,Short,365,No,Good,1980/08/22 12:00:00.000000 AM,36,Savings,Savings,7.3825294,10.4619949,Access Bank,Self-Employed,Med,2,Graduate,Low,1,2,Training,36 - High,Low - 60.17,Norm
8a858e035693e02901569504a7cd4a8f,301683792,1,2016/08/16 9:26:53.000000 PM,2016/08/16 8:26:43.000000 PM,60.166666667,10000,13000,30,Norm,365,No,Good,1964/11/24 12:00:00.000000 AM,52,Other,Other,3.3419228,7.1289625,First Bank,Self-Employed,Med,2,Graduate,Low,1,2,Validation,36 - High,Low - 60.17,Norm
8a858e035693e029015695208c6b4c61,301683810,1,2016/08/16 9:53:55.000000 PM,2016/08/16 8:53:46.000000 PM,60.15,10000,11500,15,Short,365,No,Good,1978/04/14 12:00:00.000000 AM,38,Other,Other,3.357834,6.544882,GT Bank,Self-Employed,Med,2,,High,3,6,Training,36 - High,Low - 60.17,Norm
8a858e035693e02901569984732a33ea,301684823,1,2016/08/17 6:21:09.000000 PM,2016/08/17 5:21:00.000000 PM,60.15,10000,11500,15,Short,365,No,Bad,1984/06/08 12:00:00.000000 AM,32,Savings,Savings,7.9171366667,5.0237433333,UBA,Permanent,Low,1,,High,3,3,Validation,32 - 36,Low - 60.17,Norm
8a858e045b495c30015b4a974c224cf4,301860057,1,2017/04/08 12:30:45.000000 AM,2017/04/07 11:30:31.000000 PM,60.233333333,10000,13000,30,Norm,365,No,Bad,1980/05/24 12:00:00.000000 AM,37,Savings,Savings,3.3300698,6.4595756,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.17 - 60.23,Norm
8a858e045b495c30015b4bd1bd395aad,301860124,1,2017/04/08 5:59:52.000000 AM,2017/04/08 4:59:33.000000 AM,60.316666667,10000,13000,30,Norm,365,No,Good,1975/02/15 12:00:00.000000 AM,42,Savings,Savings,3.2953077,6.7081212,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.23 - 61.13,Norm
8a858e045b495c30015b4f8417aa61c4,301860880,1,2017/04/08 11:01:58.000000 PM,2017/04/08 10:01:48.000000 PM,60.166666667,10000,11500,15,Short,365,No,Good,1982/10/18 12:00:00.000000 AM,34,Savings,Savings,3.328249,7.1478018,GT Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,Low - 60.17,Norm
8a858e045b495c30015b49b40d522144,301862863,1,2017/04/10 3:30:34.000000 PM,2017/04/10 2:30:24.000000 PM,60.166666667,10000,13000,30,Norm,365,No,Good,1995/11/11 12:00:00.000000 AM,21,Savings,Savings,3.4615233,6.4344378,GT Bank,Unknown,High,3,,High,3,9,Training,Low - 28,Low - 60.17,Norm
8a858e045b495c30015b497a0e1d0e09,301859830,1,2017/04/07 7:59:21.000000 PM,2017/04/07 6:59:09.000000 PM,60.2,10000,11500,15,Short,365,No,Good,1983/08/06 12:00:00.000000 AM,34,Savings,Savings,4.8048475,6.3548195,First Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.17 - 60.23,Norm
8a858e045b495c30015b54075ab043e5,301861801,1,2017/04/10 5:33:21.000000 AM,2017/04/10 4:32:52.000000 AM,60.483333333,10000,13000,30,Norm,365,No,Good,1984/12/20 12:00:00.000000 AM,32,Savings,Savings,3.36751,6.5585783,Access Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.23 - 61.13,Norm
8a858e045cd5b1d6015cd5e4a7971699,301949615,1,2017/06/23 6:58:20.000000 PM,2017/06/23 5:57:11.000000 PM,61.15,10000,11500,15,Short,365,No,Good,1986/11/30 12:00:00.000000 AM,31,Savings,Savings,3.5545435,6.4574847,GT Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,61.13 - High,Norm
8a858e045cd5b1d6015cd6da7b3b4bf2,301950390,1,2017/06/24 1:00:39.000000 PM,2017/06/24 11:59:31.000000 AM,61.133333333,10000,13000,30,Norm,365,No,Bad,1985/03/03 12:00:00.000000 AM,32,Savings,Savings,7.4602796,9.0065501,Access Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.23 - 61.13,Norm
8a858e045cd5b1d6015cdac5a9fe38be,301954488,1,2017/06/28 11:05:10.000000 AM,2017/06/28 10:05:02.000000 AM,60.133333333,10000,13000,30,Norm,365,Yes,Bad,1976/11/27 12:00:00.000000 AM,41,Savings,Savings,3.8920083,7.4083333,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,Low - 60.17,Norm
8a858e045cd5b1d6015cdb5446b34af8,301957737,1,2017/06/30 2:05:20.000000 PM,2017/06/30 1:04:12.000000 PM,61.133333333,10000,13000,30,Norm,365,No,Good,1979/08/02 12:00:00.000000 AM,38,Savings,Savings,7.5105667,6.4173765,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.23 - 61.13,Norm
8a858e045cd5b1d6015cdf06e4dc7e71,301963936,1,2017/07/04 9:17:14.000000 PM,2017/07/04 8:17:07.000000 PM,60.116666667,10000,11500,15,Short,365,No,Good,1984/05/06 12:00:00.000000 AM,33,Savings,Savings,7.7070584,11.0741226,First Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,Low - 60.17,Norm
8a858e045cd5b1d6015cdfdd2d7b1310,301955268,1,2017/06/28 7:19:35.000000 PM,2017/06/28 6:18:27.000000 PM,61.133333333,10000,13000,30,Norm,365,Yes,Bad,1983/04/04 12:00:00.000000 AM,34,Savings,Savings,4.5371415,7.7659524,UBA,Permanent,Low,1,,High,3,3,Training,32 - 36,60.23 - 61.13,Norm
8a858e045cd5b1d6015ce3fef2ef0ee4,301952194,1,2017/06/26 11:56:32.000000 AM,2017/06/26 10:55:23.000000 AM,61.15,10000,13000,30,Norm,365,No,Good,1988/05/25 12:00:00.000000 AM,29,Savings,Savings,3.4573084,6.4362871,First Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,61.13 - High,Norm
8a858e045cd5b1d6015ce4c1eb434643,301952455,1,2017/06/26 3:52:57.000000 PM,2017/06/26 2:51:49.000000 PM,61.133333333,10000,13000,30,Norm,365,Yes,Good,1981/06/02 12:00:00.000000 AM,36,Savings,Savings,7.3754605,8.9544368,GT Bank,Unknown,High,3,,High,3,9,Validation,36 - High,60.23 - 61.13,Norm
8a858e045cd5b1d6015ce34aae8e63ed,301951974,1,2017/06/26 8:41:26.000000 AM,2017/06/26 7:40:18.000000 AM,61.133333333,10000,11500,15,Short,365,Yes,Good,1978/02/06 12:00:00.000000 AM,39,Savings,Savings,3.422685,6.4437749,Keystone Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.23 - 61.13,Norm
8a858e045cd5b1d6015ce47a16742d68,301956577,1,2017/06/29 5:06:54.000000 PM,2017/06/29 4:06:44.000000 PM,60.166666667,10000,11500,15,Short,365,No,Good,1987/08/16 12:00:00.000000 AM,30,Savings,Savings,3.2406074,6.6607579,First Bank,Unknown,High,3,,High,3,9,Test,28 - 32,Low - 60.17,Norm
8a858e045cd5b1d6015ce403694c1191,301953275,1,2017/06/27 11:06:17.000000 AM,2017/06/27 10:05:09.000000 AM,61.133333333,10000,13000,30,Norm,365,No,Bad,1975/11/05 12:00:00.000000 AM,42,Savings,Savings,7.3545254,8.9651347,Zenith Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.23 - 61.13,Norm
8a858e0458c1f4620158d00068ba7049,301769681,1,2016/12/05 6:41:48.000000 PM,2016/12/05 5:41:36.000000 PM,60.2,10000,13000,30,Norm,365,No,Good,1973/06/16 12:00:00.000000 AM,44,Savings,Savings,3.8123833,7.3976417,UBA,Unknown,High,3,,High,3,9,Training,36 - High,60.17 - 60.23,Norm
8a858e0458d4ac3d0158dd57e64e736c,301772931,1,2016/12/13 11:05:23.000000 AM,2016/12/13 10:05:14.000000 AM,60.15,10000,13000,30,Norm,365,No,Bad,1993/04/10 12:00:00.000000 AM,24,Savings,Savings,3.9092595,7.4432612,Access Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,Low - 60.17,Norm
8a858e0458d4ac3d0158deee57f14d0e,301785786,1,2017/01/02 4:29:47.000000 PM,2017/01/02 3:29:39.000000 PM,60.133333333,10000,13000,30,Norm,365,No,Good,1973/04/16 12:00:00.000000 AM,44,Savings,Savings,7.4907184,5.518951,UBA,Unknown,High,3,,High,3,9,Test,36 - High,Low - 60.17,Norm
8a858e0458d4ac3d0158e7fee4351588,301822944,1,2017/02/21 7:58:23.000000 AM,2017/02/21 6:58:06.000000 AM,60.283333333,10000,13000,30,Norm,365,No,Good,1979/05/14 12:00:00.000000 AM,38,Savings,Savings,7.3672083,10.5884817,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.23 - 61.13,Norm
8a858e055ac84a51015ac9a10d857523,301841616,1,2017/03/19 1:56:26.000000 PM,2017/03/19 12:56:16.000000 PM,60.166666667,10000,13000,30,Norm,365,No,Good,1986/11/18 12:00:00.000000 AM,30,Savings,Savings,3.2641776,6.6099142,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,Low - 60.17,Norm
8a858e055ac84a51015ac944e21e6883,301844966,1,2017/03/23 2:22:58.000000 PM,2017/03/23 1:22:45.000000 PM,60.216666667,10000,11500,15,Short,365,No,Good,1982/08/17 12:00:00.000000 AM,35,Savings,Savings,3.4189516,6.4276896,Diamond Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.17 - 60.23,Norm
8a858e055d0d9bd3015d0dcfc6bd1b1f,301963622,1,2017/07/04 5:45:01.000000 PM,2017/07/04 4:43:53.000000 PM,61.133333333,10000,11500,15,Short,365,Yes,Good,1990/01/24 12:00:00.000000 AM,27,Savings,Savings,7.5861802,9.0146061,GT Bank,Unknown,High,3,,High,3,9,Training,Low - 28,60.23 - 61.13,Norm
8a858e065ccb8bc0015ccbf7b21c1875,301946906,1,2017/06/21 8:01:22.000000 PM,2017/06/21 7:00:11.000000 PM,61.183333333,10000,13000,30,Norm,365,No,Good,1990/10/09 12:00:00.000000 AM,27,Savings,Savings,6.9918949,4.8726409,Access Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,61.13 - High,Norm
8a858e065ccb8bc0015ccc9d8c2532cb,301947302,1,2017/06/22 7:58:06.000000 AM,2017/06/22 6:56:58.000000 AM,61.133333333,10000,13000,30,Norm,365,No,Good,1984/04/06 12:00:00.000000 AM,33,Savings,Savings,3.4617967,6.42786,Zenith Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.23 - 61.13,Norm
8a858e065ccb8bc0015ccca62cf83466,301947096,1,2017/06/21 11:22:05.000000 PM,2017/06/21 10:20:57.000000 PM,61.133333333,10000,11500,15,Short,365,No,Bad,1982/09/20 12:00:00.000000 AM,35,Savings,Savings,6.204584,6.245407,Access Bank,Unknown,High,3,,High,3,9,Training,32 - 36,60.23 - 61.13,Norm
8a858e065ccb8bc0015cce72dd475bfc,301947280,1,2017/06/22 7:32:13.000000 AM,2017/06/22 6:31:04.000000 AM,61.15,10000,13000,30,Norm,365,No,Bad,1975/01/23 12:00:00.000000 AM,42,Savings,Savings,4.84996,7.1090767,GT Bank,Permanent,Low,1,,High,3,3,Test,36 - High,61.13 - High,Norm
8a858e0758715ccc0158716bbc9704d7,301761923,1,2016/11/20 9:00:58.000000 AM,2016/11/20 8:00:45.000000 AM,60.216666667,10000,11500,15,Short,365,No,Good,1989/12/16 12:00:00.000000 AM,27,Savings,Savings,7.3557845,9.003295,Fidelity Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,60.17 - 60.23,Norm
8a858e085ca0b5e8015ca0bacc7e0208,301937044,1,2017/06/13 11:10:19.000000 AM,2017/06/13 10:09:12.000000 AM,61.116666667,10000,13000,30,Norm,365,No,Good,1984/05/28 12:00:00.000000 AM,33,Savings,Savings,6.7086242,6.2140277,GT Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.23 - 61.13,Norm
