customerid,systemloanid,loannumber,approveddate,creationdate,DurApproval,loanamount,totaldue,termdays,termdays 2,Interestrate,referral,good_bad_flag of perf-trainperf,birthdate,AgeAtTimeofLoan,bank_account_type,bank_account_type_recode,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,employment_status_clients_Risk,employment_status_clients_Risk 2,level_of_education_clients,level_of_education_clients_Risk,level_of_education_clients 2,DemoCreditRating,Validation,AgeAtTimeofLoan Groups 2_25thPctile,DurApproval Groups,loanamount Groups
8a858e0256b781d80156b8f2d33c4f27,301692328,1,53:18.0,53:09.0,60.15,10000,13000,30,Norm,365,No,Good,00:00.0,30,Savings,Savings,7.0369062,4.8261434,First Bank,Self-Employed,Med,2,Graduate,Low,1,2,Training,28 - 32,Low - 60.17,Norm
8a858e0256b781d80156bb503f2d71d7,301692724,1,50:41.0,50:32.0,60.15,10000,11500,15,Short,365,No,Good,00:00.0,30,Other,Other,7.0658478,4.8196957,UBA,Unemployed,High,3,Graduate,Low,1,3,Test,28 - 32,Low - 60.17,Norm
8a858e0256b781d80156bd70d9d21225,301693649,1,48:06.0,47:56.0,60.16666667,10000,11500,15,Short,365,No,Good,00:00.0,39,Other,Other,3.1839732,6.4763655,UBA,Permanent,Low,1,,High,3,3,Validation,36 - High,Low - 60.17,Norm
8a858e0256b781d80156be0f99322ae6,301693850,1,40:44.0,40:35.0,60.15,10000,13000,30,Norm,365,No,Good,00:00.0,29,Other,Other,5.7606924,5.5462823,GT Bank,Self-Employed,Med,2,,High,3,6,Validation,28 - 32,Low - 60.17,Norm
8a858e0256b781d80156c0e6c47c75e9,301773134,1,23:26.0,23:17.0,60.15,10000,13000,30,Norm,365,No,Bad,00:00.0,21,Other,Other,5.6009552,6.2333216,Skye Bank,Self-Employed,Med,2,Graduate,Low,1,2,Training,Low - 28,Low - 60.17,Norm
8a858e0256b781d80156c09f1e585c2f,301708737,1,48:12.0,47:59.0,60.21666667,10000,11500,15,Short,365,No,Good,00:00.0,28,Other,Other,4.8338633,7.0627433,FCMB,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.17 - 60.23,Norm
8a858e0256b781d80156c1a32a2f3369,301694727,1,30:26.0,30:17.0,60.15,10000,11500,15,Short,365,No,Bad,00:00.0,36,Other,Other,7.0086866,4.7544069,UBA,Self-Employed,Med,2,Secondary,Med,2,4,Test,32 - 36,Low - 60.17,Norm
8a858e0256b781d80156c6df35664c92,301696453,1,58:07.0,57:56.0,60.18333333,10000,11500,15,Short,365,No,Good,00:00.0,33,Other,Other,2.7486303,6.6405991,Diamond Bank,Self-Employed,Med,2,,High,3,6,Test,32 - 36,60.17 - 60.23,Norm
8a858e0256b781d80156c65a6ffb2709,301696170,1,17:33.0,17:23.0,60.16666667,10000,11500,15,Short,365,No,Good,00:00.0,26,Other,Other,6.6276272,6.1673517,GT Bank,Student,High,3,,High,3,9,Validation,Low - 28,Low - 60.17,Norm
8a858e0256b781d80156c166816621f9,301799468,1,01:00.0,00:49.0,60.18333333,10000,11500,15,Short,365,No,Bad,00:00.0,40,Other,Other,3.3399435,6.4964831,GT Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.17 - 60.23,Norm
8a858e0256b781d80156cba3c23c4467,301824041,1,55:46.0,55:29.0,60.28333333,10000,11500,15,Short,365,No,Good,00:00.0,25,Savings,Savings,3.4009933,6.4443617,Zenith Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.23 - 61.13,Norm
8a858e0256b781d80156d77deb7222b8,301699435,1,12:51.0,12:42.0,60.15,10000,13000,30,Norm,365,No,Good,00:00.0,49,Other,Other,3.3045909,6.503161,Diamond Bank,Self-Employed,Med,2,Graduate,Low,1,2,Training,36 - High,Low - 60.17,Norm
8a858e0256b781d80156dfc0073a1c17,301702701,1,50:21.0,50:07.0,60.23333333,10000,11500,15,Short,365,No,Good,00:00.0,33,Other,Other,3.3413629,6.5618182,GT Bank,Self-Employed,Med,2,Secondary,Med,2,4,Training,32 - 36,60.17 - 60.23,Norm
8a858e02578f616401579484a4963345,301745640,1,00:49.0,00:37.0,60.2,10000,11500,15,Short,365,No,Bad,00:00.0,37,Other,Other,8.3232966,4.9612435,GT Bank,Self-Employed,Med,2,Secondary,Med,2,4,Training,36 - High,60.17 - 60.23,Norm
8a858e035a187786015a18af59052988,301811872,1,32:19.0,32:04.0,60.25,10000,13000,30,Norm,365,No,Good,00:00.0,49,Savings,Savings,3.4272992,6.4348088,First Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.23 - 61.13,Norm
8a858e035693e0290156a22d652127a2,301691554,1,12:16.0,12:04.0,60.2,10000,13000,30,Norm,365,No,Good,00:00.0,34,Other,Other,7.0725051,8.9361342,Access Bank,Self-Employed,Med,2,,High,3,6,Validation,32 - 36,60.17 - 60.23,Norm
8a858e035693e0290156a30b341d7026,301687323,1,46:44.0,46:35.0,60.15,10000,11500,15,Short,365,No,Good,00:00.0,23,Other,Other,7.5296319,6.4263965,First Bank,Student,High,3,Graduate,Low,1,3,Training,Low - 28,Low - 60.17,Norm
8a858e035693e0290156a25513ae35a6,301687263,1,01:12.0,01:02.0,60.16666667,10000,11500,15,Short,365,No,Good,00:00.0,37,Savings,Savings,7.456973,10.4504331,Access Bank,Self-Employed,Med,2,,High,3,6,Test,36 - High,Low - 60.17,Norm
8a858e035693e0290156b6bd3b483170,301695792,1,00:30.0,00:21.0,60.15,10000,11500,15,Short,365,No,Good,00:00.0,55,Other,Other,3.3560565,7.1874492,GT Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,Low - 60.17,Norm
8a858e035693e02901569ae180f14f8b,301685195,1,43:35.0,43:26.0,60.15,10000,13000,30,Norm,365,No,Good,00:00.0,25,Savings,Savings,-0.117477,5.6137514,GT Bank,Self-Employed,Med,2,Secondary,Med,2,4,Test,Low - 28,Low - 60.17,Norm
8a858e035693e02901569ce8a75e0880,301685615,1,58:59.0,58:49.0,60.16666667,10000,11500,15,Short,365,No,Good,00:00.0,41,Savings,Savings,3.3837746,6.5821275,GT Bank,Self-Employed,Med,2,,High,3,6,Test,36 - High,Low - 60.17,Norm
8a858e035693e02901569d043ad712d8,301759617,1,47:28.0,47:12.0,60.26666667,10000,11500,15,Short,365,No,Good,00:00.0,31,Other,Other,3.5628598,6.4550562,UBA,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.23 - 61.13,Norm
8a858e035693e02901569484c15f3bf1,301683663,1,06:58.0,06:49.0,60.15,10000,11500,15,Short,365,No,Good,00:00.0,36,Savings,Savings,7.3825294,10.4619949,Access Bank,Self-Employed,Med,2,Graduate,Low,1,2,Training,36 - High,Low - 60.17,Norm
8a858e035693e02901569504a7cd4a8f,301683792,1,26:53.0,26:43.0,60.16666667,10000,13000,30,Norm,365,No,Good,00:00.0,52,Other,Other,3.3419228,7.1289625,First Bank,Self-Employed,Med,2,Graduate,Low,1,2,Validation,36 - High,Low - 60.17,Norm
8a858e035693e029015695208c6b4c61,301683810,1,53:55.0,53:46.0,60.15,10000,11500,15,Short,365,No,Good,00:00.0,38,Other,Other,3.357834,6.544882,GT Bank,Self-Employed,Med,2,,High,3,6,Training,36 - High,Low - 60.17,Norm
8a858e035693e02901569984732a33ea,301684823,1,21:09.0,21:00.0,60.15,10000,11500,15,Short,365,No,Bad,00:00.0,32,Savings,Savings,7.917136667,5.023743333,UBA,Permanent,Low,1,,High,3,3,Validation,32 - 36,Low - 60.17,Norm
8a858e045b495c30015b4a974c224cf4,301860057,1,30:45.0,30:31.0,60.23333333,10000,13000,30,Norm,365,No,Bad,00:00.0,37,Savings,Savings,3.3300698,6.4595756,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.17 - 60.23,Norm
8a858e045b495c30015b4bd1bd395aad,301860124,1,59:52.0,59:33.0,60.31666667,10000,13000,30,Norm,365,No,Good,00:00.0,42,Savings,Savings,3.2953077,6.7081212,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.23 - 61.13,Norm
8a858e045b495c30015b4f8417aa61c4,301860880,1,01:58.0,01:48.0,60.16666667,10000,11500,15,Short,365,No,Good,00:00.0,34,Savings,Savings,3.328249,7.1478018,GT Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,Low - 60.17,Norm
8a858e045b495c30015b49b40d522144,301862863,1,30:34.0,30:24.0,60.16666667,10000,13000,30,Norm,365,No,Good,00:00.0,21,Savings,Savings,3.4615233,6.4344378,GT Bank,Unknown,High,3,,High,3,9,Training,Low - 28,Low - 60.17,Norm
8a858e045b495c30015b497a0e1d0e09,301859830,1,59:21.0,59:09.0,60.2,10000,11500,15,Short,365,No,Good,00:00.0,34,Savings,Savings,4.8048475,6.3548195,First Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.17 - 60.23,Norm
8a858e045b495c30015b54075ab043e5,301861801,1,33:21.0,32:52.0,60.48333333,10000,13000,30,Norm,365,No,Good,00:00.0,32,Savings,Savings,3.36751,6.5585783,Access Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.23 - 61.13,Norm
8a858e045cd5b1d6015cd5e4a7971699,301949615,1,58:20.0,57:11.0,61.15,10000,11500,15,Short,365,No,Good,00:00.0,31,Savings,Savings,3.5545435,6.4574847,GT Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,61.13 - High,Norm
8a858e045cd5b1d6015cd6da7b3b4bf2,301950390,1,00:39.0,59:31.0,61.13333333,10000,13000,30,Norm,365,No,Bad,00:00.0,32,Savings,Savings,7.4602796,9.0065501,Access Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.23 - 61.13,Norm
8a858e045cd5b1d6015cdac5a9fe38be,301954488,1,05:10.0,05:02.0,60.13333333,10000,13000,30,Norm,365,Yes,Bad,00:00.0,41,Savings,Savings,3.8920083,7.4083333,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,Low - 60.17,Norm
8a858e045cd5b1d6015cdb5446b34af8,301957737,1,05:20.0,04:12.0,61.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,38,Savings,Savings,7.5105667,6.4173765,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.23 - 61.13,Norm
8a858e045cd5b1d6015cdf06e4dc7e71,301963936,1,17:14.0,17:07.0,60.11666667,10000,11500,15,Short,365,No,Good,00:00.0,33,Savings,Savings,7.7070584,11.0741226,First Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,Low - 60.17,Norm
8a858e045cd5b1d6015cdfdd2d7b1310,301955268,1,19:35.0,18:27.0,61.13333333,10000,13000,30,Norm,365,Yes,Bad,00:00.0,34,Savings,Savings,4.5371415,7.7659524,UBA,Permanent,Low,1,,High,3,3,Training,32 - 36,60.23 - 61.13,Norm
8a858e045cd5b1d6015ce3fef2ef0ee4,301952194,1,56:32.0,55:23.0,61.15,10000,13000,30,Norm,365,No,Good,00:00.0,29,Savings,Savings,3.4573084,6.4362871,First Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,61.13 - High,Norm
8a858e045cd5b1d6015ce4c1eb434643,301952455,1,52:57.0,51:49.0,61.13333333,10000,13000,30,Norm,365,Yes,Good,00:00.0,36,Savings,Savings,7.3754605,8.9544368,GT Bank,Unknown,High,3,,High,3,9,Validation,36 - High,60.23 - 61.13,Norm
8a858e045cd5b1d6015ce34aae8e63ed,301951974,1,41:26.0,40:18.0,61.13333333,10000,11500,15,Short,365,Yes,Good,00:00.0,39,Savings,Savings,3.422685,6.4437749,Keystone Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.23 - 61.13,Norm
8a858e045cd5b1d6015ce47a16742d68,301956577,1,06:54.0,06:44.0,60.16666667,10000,11500,15,Short,365,No,Good,00:00.0,30,Savings,Savings,3.2406074,6.6607579,First Bank,Unknown,High,3,,High,3,9,Test,28 - 32,Low - 60.17,Norm
8a858e045cd5b1d6015ce403694c1191,301953275,1,06:17.0,05:09.0,61.13333333,10000,13000,30,Norm,365,No,Bad,00:00.0,42,Savings,Savings,7.3545254,8.9651347,Zenith Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.23 - 61.13,Norm
8a858e0458c1f4620158d00068ba7049,301769681,1,41:48.0,41:36.0,60.2,10000,13000,30,Norm,365,No,Good,00:00.0,44,Savings,Savings,3.8123833,7.3976417,UBA,Unknown,High,3,,High,3,9,Training,36 - High,60.17 - 60.23,Norm
8a858e0458d4ac3d0158dd57e64e736c,301772931,1,05:23.0,05:14.0,60.15,10000,13000,30,Norm,365,No,Bad,00:00.0,24,Savings,Savings,3.9092595,7.4432612,Access Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,Low - 60.17,Norm
8a858e0458d4ac3d0158deee57f14d0e,301785786,1,29:47.0,29:39.0,60.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,44,Savings,Savings,7.4907184,5.518951,UBA,Unknown,High,3,,High,3,9,Test,36 - High,Low - 60.17,Norm
8a858e0458d4ac3d0158e7fee4351588,301822944,1,58:23.0,58:06.0,60.28333333,10000,13000,30,Norm,365,No,Good,00:00.0,38,Savings,Savings,7.3672083,10.5884817,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.23 - 61.13,Norm
8a858e055ac84a51015ac9a10d857523,301841616,1,56:26.0,56:16.0,60.16666667,10000,13000,30,Norm,365,No,Good,00:00.0,30,Savings,Savings,3.2641776,6.6099142,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,Low - 60.17,Norm
8a858e055ac84a51015ac944e21e6883,301844966,1,22:58.0,22:45.0,60.21666667,10000,11500,15,Short,365,No,Good,00:00.0,35,Savings,Savings,3.4189516,6.4276896,Diamond Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.17 - 60.23,Norm
8a858e055d0d9bd3015d0dcfc6bd1b1f,301963622,1,45:01.0,43:53.0,61.13333333,10000,11500,15,Short,365,Yes,Good,00:00.0,27,Savings,Savings,7.5861802,9.0146061,GT Bank,Unknown,High,3,,High,3,9,Training,Low - 28,60.23 - 61.13,Norm
8a858e065ccb8bc0015ccbf7b21c1875,301946906,1,01:22.0,00:11.0,61.18333333,10000,13000,30,Norm,365,No,Good,00:00.0,27,Savings,Savings,6.9918949,4.8726409,Access Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,61.13 - High,Norm
8a858e065ccb8bc0015ccc9d8c2532cb,301947302,1,58:06.0,56:58.0,61.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,33,Savings,Savings,3.4617967,6.42786,Zenith Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.23 - 61.13,Norm
8a858e065ccb8bc0015ccca62cf83466,301947096,1,22:05.0,20:57.0,61.13333333,10000,11500,15,Short,365,No,Bad,00:00.0,35,Savings,Savings,6.204584,6.245407,Access Bank,Unknown,High,3,,High,3,9,Training,32 - 36,60.23 - 61.13,Norm
8a858e065ccb8bc0015cce72dd475bfc,301947280,1,32:13.0,31:04.0,61.15,10000,13000,30,Norm,365,No,Bad,00:00.0,42,Savings,Savings,4.84996,7.1090767,GT Bank,Permanent,Low,1,,High,3,3,Test,36 - High,61.13 - High,Norm
8a858e0758715ccc0158716bbc9704d7,301761923,1,00:58.0,00:45.0,60.21666667,10000,11500,15,Short,365,No,Good,00:00.0,27,Savings,Savings,7.3557845,9.003295,Fidelity Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,60.17 - 60.23,Norm
8a858e085ca0b5e8015ca0bacc7e0208,301937044,1,10:19.0,09:12.0,61.11666667,10000,13000,30,Norm,365,No,Good,00:00.0,33,Savings,Savings,6.7086242,6.2140277,GT Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.23 - 61.13,Norm
8a858e085ca0b5e8015ca0baedb30280,301936988,1,36:11.0,35:01.0,61.16666667,10000,11500,15,Short,365,Yes,Good,00:00.0,37,Savings,Savings,3.3693013,6.4491154,GT Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,61.13 - High,Norm
8a858e085cc5b826015cc60650982c6c,301945372,1,23:10.0,22:02.0,61.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,45,Savings,Savings,7.6388622,9.0007978,Fidelity Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.23 - 61.13,Norm
8a858e095aae82b7015aaf6ce0c80432,301834321,1,42:04.0,40:54.0,61.16666667,10000,13000,30,Norm,365,No,Bad,00:00.0,30,Savings,Savings,7.4386425,9.0622105,GT Bank,Unknown,High,3,,High,3,9,Validation,28 - 32,61.13 - High,Norm
8a858e095c59b91b015c5e5cea3719bc,301922882,1,11:53.0,11:40.0,60.21666667,10000,11500,15,Short,365,No,Good,00:00.0,28,Savings,Savings,3.2594445,6.5570112,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.17 - 60.23,Norm
8a858e1a5bce88e5015bced034b62745,301888533,1,19:41.0,19:31.0,60.16666667,10000,13000,30,Norm,365,No,Good,00:00.0,34,Savings,Savings,4.5642283,8.459555,GT Bank,Unknown,High,3,,High,3,9,Training,32 - 36,Low - 60.17,Norm
8a858e1a5bd8a6ae015bd8fee0f624a8,301891329,1,39:23.0,39:11.0,60.2,10000,13000,30,Norm,365,No,Good,00:00.0,33,Savings,Savings,7.4443892,10.4649699,UBA,Permanent,Low,1,,High,3,3,Training,32 - 36,60.17 - 60.23,Norm
8a858e1a59cbf7460159d0335d9a6a03,301800694,1,38:37.0,38:23.0,60.23333333,10000,13000,30,Norm,365,No,Bad,00:00.0,34,Savings,Savings,3.3270902,6.5426432,Diamond Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.17 - 60.23,Norm
8a858e1b59fa11590159fa2239010639,301809389,1,54:16.0,54:05.0,60.18333333,10000,13000,30,Norm,365,No,Good,00:00.0,24,Savings,Savings,3.3913378,6.5304565,Access Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,60.17 - 60.23,Norm
8a858e1c5bab1191015baca490325254,301918315,1,58:18.0,58:11.0,60.11666667,10000,11500,15,Short,365,No,Bad,00:00.0,29,Savings,Savings,3.3976564,7.177822,Sterling Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,Low - 60.17,Norm
8a858e1c5bab1191015bae9d16cc1cf6,301886793,1,47:17.0,47:09.0,60.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,39,Savings,Savings,7.2104513,8.885381,FCMB,Permanent,Low,1,,High,3,3,Validation,36 - High,Low - 60.17,Norm
8a858e1c56dfea870156e1cca79f084d,301701398,1,13:14.0,13:05.0,60.15,10000,11500,15,Short,365,No,Good,00:00.0,32,Other,Other,3.5108375,6.6159321,Skye Bank,Self-Employed,Med,2,Secondary,Med,2,4,Training,32 - 36,Low - 60.17,Norm
8a858e1c56dfea870156ebe73f462f80,301760015,1,37:28.0,37:15.0,60.21666667,10000,11500,15,Short,365,No,Bad,00:00.0,33,Savings,Savings,3.9225779,7.4142169,Zenith Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.17 - 60.23,Norm
8a858e1c56dfea870156f52d5ff70e20,301728709,1,02:12.0,02:01.0,60.18333333,10000,13000,30,Norm,365,No,Bad,00:00.0,21,Savings,Savings,6.9856483,4.7952117,UBA,Student,High,3,,High,3,9,Training,Low - 28,60.17 - 60.23,Norm
8a858e1c56dfea870156f57a826a1207,301705239,1,45:56.0,45:39.0,60.28333333,10000,13000,30,Norm,365,No,Good,00:00.0,33,Savings,Savings,3.9254564,7.3422948,FCMB,Permanent,Low,1,Graduate,Low,1,1,Training,32 - 36,60.23 - 61.13,Norm
8a858e1d5ad28479015ad309602c6027,301966831,1,08:22.0,08:11.0,60.18333333,10000,13000,30,Norm,365,No,Bad,00:00.0,29,Savings,Savings,7.0053893,4.9033645,UBA,Unknown,High,3,,High,3,9,Test,28 - 32,60.17 - 60.23,Norm
8a858e1d5b2510b2015b2c76fe45726a,301941039,1,25:31.0,24:23.0,61.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,51,Savings,Savings,11.3448923,8.9465271,First Bank,Unknown,High,3,,High,3,9,Training,36 - High,60.23 - 61.13,Norm
8a858e1d5b2510b2015b2ec1e9541f3c,301852464,1,21:20.0,20:53.0,60.45,10000,13000,30,Norm,365,No,Good,00:00.0,27,Savings,Savings,3.27245,6.5592536,UBA,Permanent,Low,1,,High,3,3,Test,Low - 28,60.23 - 61.13,Norm
8a858e1d5b2510b2015b28ffe3882faa,301854385,1,50:28.0,50:09.0,60.31666667,10000,13000,30,Norm,365,No,Bad,00:00.0,31,Savings,Savings,3.5969317,6.5117336,GT Bank,Unknown,High,3,,High,3,9,Training,28 - 32,60.23 - 61.13,Norm
8a858e1d5b2510b2015b284ba968098f,301851634,1,43:27.0,43:12.0,60.25,10000,13000,30,Norm,365,No,Bad,00:00.0,23,Savings,Savings,3.6540193,6.473818,GT Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,60.23 - 61.13,Norm
8a858e1d5b2510b2015b300034ae4eef,301862536,1,04:58.0,04:45.0,60.21666667,10000,13000,30,Norm,365,No,Good,00:00.0,25,Savings,Savings,3.2924769,6.4738709,Zenith Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.17 - 60.23,Norm
8a858e1d5c5a460c015c5a51775a0613,301922228,1,23:32.0,23:21.0,60.18333333,10000,13000,30,Norm,365,Yes,Bad,00:00.0,27,Savings,Savings,3.3768003,6.4898933,First Bank,Unknown,High,3,,High,3,9,Test,Low - 28,60.17 - 60.23,Norm
8a858e1d5c5a460c015c5a7896251633,301922636,1,06:06.0,05:45.0,60.35,10000,11500,15,Short,365,No,Good,00:00.0,37,Savings,Savings,4.6122767,8.5216567,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.23 - 61.13,Norm
8a858e1d5cd58f9e015cd5be41721a4e,301976787,1,10:27.0,10:18.0,60.15,10000,13000,30,Norm,365,Yes,Good,00:00.0,41,Savings,Savings,3.3321234,7.1359255,GT Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,Low - 60.17,Norm
8a858e1d5cd58f9e015cd8c747ad7d06,301950033,1,44:38.0,43:30.0,61.13333333,10000,11500,15,Short,365,Yes,Good,00:00.0,26,Savings,Savings,4.5545448,8.5524512,Access Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.23 - 61.13,Norm
8a858e1d5cd58f9e015cd91cdee408ca,301979597,1,31:45.0,30:36.0,61.15,10000,13000,30,Norm,365,No,Good,00:00.0,30,Savings,Savings,6.6944585,6.2164891,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,61.13 - High,Norm
8a858e1d5cd58f9e015cd912f8830794,301950122,1,09:16.0,08:08.0,61.13333333,10000,11500,15,Short,365,No,Bad,00:00.0,29,Savings,Savings,3.3656492,6.4404437,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.23 - 61.13,Norm
8a858e1d5cd58f9e015cdfe7c50d380b,301951647,1,28:52.0,27:44.0,61.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,31,Savings,Savings,94.6767649,55.3115991,First Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,60.23 - 61.13,Norm
8a858e1d5cd58f9e015ce4d0e49950d5,301973834,1,37:23.0,37:15.0,60.13333333,10000,11500,15,Short,365,No,Good,00:00.0,30,Savings,Savings,3.282301,6.6077815,Access Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,Low - 60.17,Norm
8a858e1d5cd58f9e015ce559ea09786b,301953029,1,03:16.0,02:08.0,61.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,31,Savings,Savings,6.692518,6.1958371,UBA,Unknown,High,3,,High,3,9,Validation,28 - 32,60.23 - 61.13,Norm
8a858e1d5cd58f9e015ce610e19f13f4,301952777,1,32:57.0,31:50.0,61.11666667,10000,11500,15,Short,365,No,Good,00:00.0,35,Savings,Savings,3.3182795,6.6862199,Diamond Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.23 - 61.13,Norm
8a858e1d5cd58f9e015ceaef264365a0,301953894,1,13:32.0,12:24.0,61.13333333,10000,11500,15,Short,365,No,Bad,00:00.0,33,Savings,Savings,3.3029506,6.6297912,Stanbic IBTC,Unknown,High,3,,High,3,9,Validation,32 - 36,60.23 - 61.13,Norm
8a858e1d5cd58f9e015ceda4bdb63673,301954751,1,39:27.0,38:17.0,61.16666667,10000,11500,15,Short,365,No,Good,00:00.0,33,Savings,Savings,3.2858723,6.5824439,Access Bank,Unemployed,High,3,,High,3,9,Validation,32 - 36,61.13 - High,Norm
8a858e1d5cd58f9e015ceda385bb359d,301954430,1,32:30.0,31:22.0,61.13333333,10000,11500,15,Short,365,No,Bad,00:00.0,32,Savings,Savings,4.5220062,7.8296432,GT Bank,Unknown,High,3,,High,3,9,Test,32 - 36,60.23 - 61.13,Norm
8a858e1e5b1fc4ad015b1fc9fd66028a,301853551,1,23:09.0,22:59.0,60.16666667,10000,13000,30,Norm,365,No,Good,00:00.0,42,Savings,Savings,3.8729717,7.3131517,Fidelity Bank,Permanent,Low,1,,High,3,3,Test,36 - High,Low - 60.17,Norm
8a858e1e5b1fc4ad015b1ff96614226a,301881736,1,40:40.0,40:27.0,60.21666667,10000,11500,15,Short,365,No,Bad,00:00.0,53,Savings,Savings,3.2855669,6.6081703,GT Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.17 - 60.23,Norm
8a858e1e54e2aa5a0154e2e87bf317e5,301624202,1,16:21.0,16:14.0,60.11666667,10000,13000,30,Norm,365,No,Good,00:00.0,37,Other,Other,7.0665687,4.8565217,First Bank,Permanent,Low,1,Graduate,Low,1,1,Training,36 - High,Low - 60.17,Norm
8a858e1e54e2aa5a0154e7e0494068e1,301624750,1,25:33.0,25:26.0,60.11666667,5000,6500,30,Norm,365,No,Good,00:00.0,29,Savings,Savings,3.3616175,6.5331441,Sterling Bank,Self-Employed,Med,2,,High,3,6,Training,28 - 32,Low - 60.17,Norm
8a858e1e54e2aa5a0154e31e842130b6,301624285,1,15:22.0,15:15.0,60.11666667,10000,13000,30,Norm,365,No,Bad,00:00.0,38,Savings,Savings,3.5164694,6.6687616,EcoBank,Permanent,Low,1,Graduate,Low,1,1,Training,36 - High,Low - 60.17,Norm
8a858e1e54e2aa5a0154e43dd98e059d,301624996,1,25:53.0,25:45.0,60.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,27,Other,Other,7.4723423,9.0299974,GT Bank,Permanent,Low,1,Graduate,Low,1,1,Training,Low - 28,Low - 60.17,Norm
8a858e1e54e2aa5a0154e303c246237b,301856452,1,51:45.0,51:37.0,60.13333333,10000,11500,15,Short,365,No,Bad,00:00.0,35,Savings,Savings,3.297195,6.5334087,First Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,Low - 60.17,Norm
8a858e1e54e2aa5a0154fbf9330120e1,301702169,1,00:45.0,00:30.0,60.25,10000,13000,30,Norm,365,No,Good,00:00.0,27,Other,Other,3.3695966,6.5299358,GT Bank,Self-Employed,Med,2,Secondary,Med,2,4,Test,Low - 28,60.23 - 61.13,Norm
8a858e1e54e2aa5a0155059eabfa7cc1,301954682,1,00:25.0,59:17.0,61.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,29,Savings,Savings,7.469311,9.0274759,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.23 - 61.13,Norm
8a858e2a5cc5bf8f015cc61d74712929,301968309,1,18:07.0,17:48.0,60.31666667,10000,11500,15,Short,365,No,Good,00:00.0,29,Savings,Savings,3.0800054,6.5164638,GT Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,60.23 - 61.13,Norm
8a858e2b5853023201585e93b6372b51,301758537,1,51:08.0,50:55.0,60.21666667,10000,11500,15,Short,365,No,Good,00:00.0,38,Savings,Savings,3.3270871,6.6285026,UBA,Unknown,High,3,Graduate,Low,1,3,Training,36 - High,60.17 - 60.23,Norm
